AgeGrp,Sex,Genotype,Diet,Line,Weight_mean,Weight_sd,Age.Tested.Days_mean,Age.Tested.Days_sd,Age.Tested.Months_mean,Age.Tested.Months_sd,sample.n
10,Female,5XFAD,45% HFD,B6xBXD14,40.34,8.73344147515743,296,5.612486080160912,9.706,0.1817415747703319,5
10,Female,5XFAD,45% HFD,B6xBXD152,29.6,5.634713834792322,284.6666666666667,2.309401076758503,9.336666666666668,0.0750555349946518,3
10,Female,5XFAD,45% HFD,B6xBXD154,23.56,NA,291,NA,9.54,NA,1
10,Female,5XFAD,45% HFD,B6xBXD16,30.3,NA,310,NA,10.16,NA,1
10,Female,5XFAD,45% HFD,B6xBXD169,35.5,4.384062043356597,310,9.899494936611665,10.16,0.3252691193458125,2
10,Female,5XFAD,45% HFD,B6xBXD28,23.3,NA,311,NA,10.2,NA,1
10,Female,5XFAD,45% HFD,B6xBXD31,25.733333333333334,1.2503332889007368,306,8.660254037844387,10.033333333333333,0.28867513459481287,3
10,Female,5XFAD,45% HFD,B6xBXD32,39.3825,5.6408532156048885,297.75,7.5,9.762500000000001,0.2450000000000001,4
10,Female,5XFAD,45% HFD,B6xBXD34,34.52,5.496999181371596,297.8,7.12039324756716,9.762,0.23004347415216972,5
10,Female,5XFAD,45% HFD,B6xBXD38,33.8925,7.6071780795071,301.25,7.5,9.8775,0.2450000000000001,4
10,Female,5XFAD,45% HFD,B6xBXD42,41.45,23.26381310103741,309.5,9.192388155425117,10.145,0.30405591591021525,2
10,Female,5XFAD,45% HFD,B6xBXD48a,36.55,11.667261889578032,314.5,4.949747468305833,10.315,0.16263455967290624,2
10,Female,5XFAD,45% HFD,B6xBXD49,27.1,1.9798989873223336,297,0,9.74,0,2
10,Female,5XFAD,45% HFD,B6xBXD60,51.06,2.5793410011086175,298.8,10.353743284435827,9.796,0.3364966567441645,5
10,Female,5XFAD,45% HFD,B6xBXD65,27.5,1.2727922061357835,311,0,10.2,0,2
10,Female,5XFAD,45% HFD,B6xBXD66,34,7.166124010462934,300.5,4.041451884327381,9.855,0.13279056191361419,4
10,Female,5XFAD,45% HFD,B6xBXD68,48.7,5.656854249492381,303.5,0.7071067811865476,9.95,0.028284271247462554,2
10,Female,5XFAD,45% HFD,B6xBXD73,21.6,2.1213203435596424,300,24.041630560342615,9.835,0.7848885271170686,2
10,Female,5XFAD,45% HFD,B6xBXD74,49.6,NA,296,NA,9.7,NA,1
10,Female,5XFAD,45% HFD,B6xBXD75,31.55,5.020458146424488,293,5.656854249492381,9.61,0.1838477631085022,2
10,Female,5XFAD,45% HFD,B6xBXD77,42.1,5.091168824543144,325,0,10.66,0,2
10,Female,5XFAD,45% HFD,B6xBXD78,44.166666666666664,5.8943475748663925,306.3333333333333,8.082903768654761,10.046666666666667,0.2655811238272273,3
10,Female,5XFAD,45% HFD,B6xBXD83,42.5,NA,309,NA,10.13,NA,1
10,Female,5XFAD,45% HFD,B6xBXD99,30.6,NA,296,NA,9.7,NA,1
10,Female,5XFAD,45% HFD,B6xD2,28.19,NA,312,NA,10.23,NA,1
10,Female,5XFAD,6% Extruded,B6,25.44238095238095,2.7984672675625575,293.5238095238095,9.020083412136762,9.624761904761906,0.29389826552089493,21
10,Female,5XFAD,6% Extruded,B6xBXD100,29.275,4.926374596665043,303.25,9.03234926989282,9.945,0.2972653135948866,4
10,Female,5XFAD,6% Extruded,B6xBXD113,28.206,4.133277150155794,295.2,7.12039324756716,9.677999999999999,0.23004347415216972,5
10,Female,5XFAD,6% Extruded,B6xBXD12,23.266666666666666,1.3428824718989127,307,0,10.07,0,3
10,Female,5XFAD,6% Extruded,B6xBXD124,24.05,2.899137802864846,296,0,9.7,0,2
10,Female,5XFAD,6% Extruded,B6xBXD125,27.873333333333335,6.366706556843371,301.8,8.046294621927359,9.898,0.2643104235553337,15
10,Female,5XFAD,6% Extruded,B6xBXD14,25.066666666666666,1.2503332889007368,295,13.856406460551018,9.67,0.4503332099679077,3
10,Female,5XFAD,6% Extruded,B6xBXD152,26.8275,3.637136825267134,304.125,7.376361859732363,9.97125,0.244974488467677,8
10,Female,5XFAD,6% Extruded,B6xBXD156,22.975,1.7914147109663536,288,0,9.44,0,4
10,Female,5XFAD,6% Extruded,B6xBXD16,30.375,2.262583857956587,306.375,15.472902581148576,10.0475,0.5088853365094003,8
10,Female,5XFAD,6% Extruded,B6xBXD160,28.225,2.707243370416975,288,0,9.44,0,4
10,Female,5XFAD,6% Extruded,B6xBXD161,28.350555555555555,3.7056292189716893,308,14.792684996705795,10.100555555555555,0.4860219339303913,18
10,Female,5XFAD,6% Extruded,B6xBXD169,27.4925,3.669018045888113,302.75,10.73055156280912,9.9235,0.35098770408812463,20
10,Female,5XFAD,6% Extruded,B6xBXD197,35.45,6.171142519825644,296.3333333333333,3.6147844564602556,9.716666666666667,0.11877148928369342,6
10,Female,5XFAD,6% Extruded,B6xBXD216,33.166666666666664,5.501211987674473,301,0,9.87,0,3
10,Female,5XFAD,6% Extruded,B6xBXD28,26.0675,2.1904851060895165,308.75,10.874281585465774,10.122499999999999,0.35443617196894567,4
10,Female,5XFAD,6% Extruded,B6xBXD31,24.8025,1.3006761062360355,289.5,7.505553499465135,9.489999999999998,0.24248711305964277,4
10,Female,5XFAD,6% Extruded,B6xBXD32,30,4.522561958300479,297.2857142857143,9.5343988748511,9.745714285714286,0.31026102681758944,7
10,Female,5XFAD,6% Extruded,B6xBXD34,25.9,3.623074201098657,304,9.899494936611665,9.969999999999999,0.32526911934581165,4
10,Female,5XFAD,6% Extruded,B6xBXD38,25.82,1.0084641788382966,294.4,4.979959839195493,9.654,0.16024980499208108,5
10,Female,5XFAD,6% Extruded,B6xBXD39,26.8,2.387467277262664,295,4.47213595499958,9.674,0.14310835055998666,5
10,Female,5XFAD,6% Extruded,B6xBXD42,26.45,0.9539392014169459,301.5,9.146948489341495,9.885,0.29849623113198553,4
10,Female,5XFAD,6% Extruded,B6xBXD45,25.46666666666667,2.484619353811229,289,0,9.48,0,3
10,Female,5XFAD,6% Extruded,B6xBXD48a,25.6,5.091168824543142,304,0,9.97,0,2
10,Female,5XFAD,6% Extruded,B6xBXD49,26,1.2727922061357835,294,0,9.64,0,2
10,Female,5XFAD,6% Extruded,B6xBXD50,24.371666666666666,3.1752246401083992,292.6666666666667,7.101002916788756,9.596666666666666,0.2313334206619341,12
10,Female,5XFAD,6% Extruded,B6xBXD55,30.366666666666667,7.0272801756203425,300.6666666666667,3.777124126457412,9.858333333333334,0.12480651692386392,6
10,Female,5XFAD,6% Extruded,B6xBXD60,45.49166666666667,7.0319347309688585,306.5833333333333,9.46244570858289,10.054166666666667,0.31119880618295576,12
10,Female,5XFAD,6% Extruded,B6xBXD61,34.63333333333333,6.785093956608119,305.8888888888889,9.466314547441952,10.03111111111111,0.3099372696387306,9
10,Female,5XFAD,6% Extruded,B6xBXD62,27.84285714285714,5.5313823295981335,305.2857142857143,8.340948901139999,10.01142857142857,0.27370474185568183,7
10,Female,5XFAD,6% Extruded,B6xBXD65,32.38333333333333,6.829763295068627,302.6666666666667,1.0327955589886444,9.923333333333334,0.0361478445646027,6
10,Female,5XFAD,6% Extruded,B6xBXD66,25.766666666666666,2.1960570727252673,306,3.8987177379235853,10.033333333333333,0.1303329070751764,6
10,Female,5XFAD,6% Extruded,B6xBXD68,32.3375,4.416830634871893,303.5,7.874007874011811,9.9475,0.25599944196367735,8
10,Female,5XFAD,6% Extruded,B6xBXD73,23.7,1.2247448713915896,311,0,10.2,0,7
10,Female,5XFAD,6% Extruded,B6xBXD74,28.725,2.396351393264352,312.5,1.7320508075688772,10.25,0.0577350269189634,4
10,Female,5XFAD,6% Extruded,B6xBXD75,26.73125,3.3530601694571485,293.375,12.374368670764582,9.62,0.40637772717369386,8
10,Female,5XFAD,6% Extruded,B6xBXD77,29.9,2.4,307,15.949921629901509,10.065,0.5251571193462014,6
10,Female,5XFAD,6% Extruded,B6xBXD78,24.85,2.757716446627537,311,0,10.2,0,2
10,Female,5XFAD,6% Extruded,B6xBXD81,24.85,0.21213203435596475,298.5,4.949747468305833,9.785,0.16263455967290624,2
10,Female,5XFAD,6% Extruded,B6xBXD87,25.508333333333333,1.2648544053236597,288,5.477225575051661,9.445,0.18074844397670484,6
10,Female,5XFAD,6% Extruded,B6xBXD99,25.716666666666665,2.281593010741983,301.3333333333333,6.713171133426189,9.88,0.21688706738761532,6
10,Female,5XFAD,6% Extruded,B6xD2,29.487037037037037,3.6124174888791734,303.44444444444446,7.963055720655006,9.951481481481482,0.26141190167278605,27
10,Female,5XFAD,6% Extruded,B6xD2Gpnmb,26.396363636363635,2.1000679642681694,301.72727272727275,4.540724811985617,9.89181818181818,0.14858116851190709,11
10,Female,Ntg,45% HFD,B6,32.975,4.363771304731721,298,4,9.7675,0.13500000000000068,4
10,Female,Ntg,45% HFD,B6xBXD100,45.6,5.2387975719624835,307.6,12.48198702130394,10.088,0.41051187558948865,5
10,Female,Ntg,45% HFD,B6xBXD12,31.9,NA,303,NA,9.93,NA,1
10,Female,Ntg,45% HFD,B6xBXD124,37.3,NA,282,NA,9.25,NA,1
10,Female,Ntg,45% HFD,B6xBXD125,50.3,NA,293,NA,9.61,NA,1
10,Female,Ntg,45% HFD,B6xBXD14,47.625,4.533118867475972,294,6.164414002968976,9.64,0.19899748742132398,4
10,Female,Ntg,45% HFD,B6xBXD154,37.695,1.2940054095713807,291,0,9.54,0,2
10,Female,Ntg,45% HFD,B6xBXD16,43.46666666666667,10.291906205039632,310,0,10.16,0,3
10,Female,Ntg,45% HFD,B6xBXD169,39.7,4.666904755831214,303,0,9.93,0,2
10,Female,Ntg,45% HFD,B6xBXD19,41.733333333333334,1.0785793124908964,300,0,9.84,0,3
10,Female,Ntg,45% HFD,B6xBXD28,41.5,5.374011537017757,311,0,10.2,0,2
10,Female,Ntg,45% HFD,B6xBXD31,39.5,5.906493601678294,299.75,7.5,9.825,0.25,4
10,Female,Ntg,45% HFD,B6xBXD32,45.74,7.786077317879653,300,8.215838362577491,9.836,0.2683840531775315,5
10,Female,Ntg,45% HFD,B6xBXD34,35.76,9.476180665225836,297.8,7.12039324756716,9.762,0.23004347415216972,5
10,Female,Ntg,45% HFD,B6xBXD38,38.17,4.9556297951589015,300.25,6.898067362191626,9.8425,0.22410934831014973,4
10,Female,Ntg,45% HFD,B6xBXD42,45.9,9.018129887436015,296.5,7.505553499465135,9.719999999999999,0.24248711305964277,4
10,Female,Ntg,45% HFD,B6xBXD48a,43.25,2.4748737341529163,311,0,10.2,0,2
10,Female,Ntg,45% HFD,B6xBXD49,42.625,3.620658319514099,296.25,1.5,9.715,0.04999999999999982,4
10,Female,Ntg,45% HFD,B6xBXD60,52.300000000000004,6.194621322835911,296,9.521904571390467,9.705,0.3094618985701903,4
10,Female,Ntg,45% HFD,B6xBXD65,39.9,NA,311,NA,10.2,NA,1
10,Female,Ntg,45% HFD,B6xBXD66,41.225,4.687838876639567,300.5,4.041451884327381,9.855,0.13279056191361419,4
10,Female,Ntg,45% HFD,B6xBXD68,44.62,5.782473519178448,303.4,0.5477225575051661,9.946,0.021908902300207152,5
10,Female,Ntg,45% HFD,B6xBXD73,31.85,0.4949747468305853,283,0,9.28,0,2
10,Female,Ntg,45% HFD,B6xBXD75,38.5,NA,297,NA,9.74,NA,1
10,Female,Ntg,45% HFD,B6xBXD77,57.5,NA,325,NA,10.66,NA,1
10,Female,Ntg,45% HFD,B6xBXD78,48.16666666666667,4.318950489798805,301.6666666666667,8.082903768654761,9.893333333333333,0.2655811238272273,3
10,Female,Ntg,45% HFD,B6xBXD83,44.375,2.5355801440038674,298.5,12.12435565298214,9.785,0.39837168574084253,4
10,Female,Ntg,45% HFD,B6xBXD99,29.666666666666668,9.277032571535651,296,0,9.7,0,3
10,Female,Ntg,45% HFD,B6xD2,51.73,1.6687720036002518,312,0,10.23,0,2
10,Female,Ntg,45% HFD,B6xD2Gpnmb,40.51428571428571,7.494537693420137,293,3.7416573867739413,9.605714285714285,0.11759494644146612,7
10,Female,Ntg,6% Extruded,B6,30.0525,5.304027843406967,293.0833333333333,8.500891218875319,9.611666666666666,0.2772866365115325,12
10,Female,Ntg,6% Extruded,B6xBXD100,35.875,7.742254193708702,304,8.082903768654761,9.969999999999999,0.2655811238272273,4
10,Female,Ntg,6% Extruded,B6xBXD113,35.2,NA,303,NA,9.93,NA,1
10,Female,Ntg,6% Extruded,B6xBXD12,26.466666666666665,2.2722969289539017,310.3333333333333,5.773502691896258,10.176666666666668,0.18475208614068042,3
10,Female,Ntg,6% Extruded,B6xBXD124,25.85,7.70746391493337,296,0,9.7,0,2
10,Female,Ntg,6% Extruded,B6xBXD125,29.4,3.8451267859460754,298.4,5.856620185738529,9.786,0.19243180610283775,5
10,Female,Ntg,6% Extruded,B6xBXD14,33.45,9.545941546018394,279,0,9.15,0,2
10,Female,Ntg,6% Extruded,B6xBXD152,34.32,4.2953992300430635,302.6666666666667,10.403961949297212,9.924166666666666,0.3422507940978457,12
10,Female,Ntg,6% Extruded,B6xBXD156,22.2,2.5514701644346154,288,0,9.44,0,3
10,Female,Ntg,6% Extruded,B6xBXD16,35.9,3.3593154064481645,304.6,11.674759098157015,9.988,0.38408332429304964,5
10,Female,Ntg,6% Extruded,B6xBXD160,31.1,4.706732766296951,288,0,9.44,0,4
10,Female,Ntg,6% Extruded,B6xBXD161,36.83307692307692,4.887385778060675,312.84615384615387,15.931343079216276,10.258461538461539,0.5251641989867891,13
10,Female,Ntg,6% Extruded,B6xBXD169,30.239285714285714,3.1834341985822947,302.2142857142857,7.202334786277737,9.905,0.23747874398807603,14
10,Female,Ntg,6% Extruded,B6xBXD197,41.88,4.599130352577538,296.8,3.8340579025361627,9.732,0.12597618822618747,5
10,Female,Ntg,6% Extruded,B6xBXD216,40.766666666666666,5.660683115431682,301,0,9.87,0,3
10,Female,Ntg,6% Extruded,B6xBXD28,34.464,3.6431758123922586,306.2,7.395944834840239,10.038,0.2397290136800304,5
10,Female,Ntg,6% Extruded,B6xBXD31,27.75,2.616295090390228,296,0,9.7,0,2
10,Female,Ntg,6% Extruded,B6xBXD32,41.574,4.184719823357356,300.2,9.628083921528727,9.842,0.31387895756166945,5
10,Female,Ntg,6% Extruded,B6xBXD34,31,5.908637744861332,304,7.6681158050723255,9.97,0.2519523764523762,6
10,Female,Ntg,6% Extruded,B6xBXD38,31.357142857142858,3.4311597372983305,294.85714285714283,2.8535691936340255,9.67,0.09345230512584153,7
10,Female,Ntg,6% Extruded,B6xBXD39,40.303333333333335,4.386448829444306,283,0,9.28,0,3
10,Female,Ntg,6% Extruded,B6xBXD42,31.314285714285713,6.9005865865225715,297.2857142857143,10.672617387724621,9.75,0.348568501158667,7
10,Female,Ntg,6% Extruded,B6xBXD45,30.2,1.9157244060668013,289,0,9.48,0,3
10,Female,Ntg,6% Extruded,B6xBXD48a,33.55,2.899137802864846,304,0,9.97,0,2
10,Female,Ntg,6% Extruded,B6xBXD49,33.7,1.8384776310850246,294,0,9.64,0,2
10,Female,Ntg,6% Extruded,B6xBXD50,28.8975,3.1826607650603513,296.8333333333333,7.744010393181105,9.729999999999999,0.2547726259021774,12
10,Female,Ntg,6% Extruded,B6xBXD55,35.5,8.085613325972425,299.5,4.375255094603872,9.82,0.14530755559944503,8
10,Female,Ntg,6% Extruded,B6xBXD60,50.69222222222222,4.719665713209404,305.6666666666667,9.924716620639604,10.022222222222222,0.3240284623986671,9
10,Female,Ntg,6% Extruded,B6xBXD61,47.705263157894734,7.881375633183906,306.2631578947368,9.745894322244157,10.044210526315789,0.3197970847875205,19
10,Female,Ntg,6% Extruded,B6xBXD62,38.15,4.150903516103451,305.75,12.971121771072847,10.025,0.42312330748061244,4
10,Female,Ntg,6% Extruded,B6xBXD65,43.4125,5.328209964760344,307,4.342481186734475,10.067499999999999,0.14409818081532305,8
10,Female,Ntg,6% Extruded,B6xBXD66,31.17142857142857,4.8681667616308735,305.42857142857144,3.8234863173611093,10.012857142857143,0.1286745618105723,7
10,Female,Ntg,6% Extruded,B6xBXD68,33.14,5.4298250432219275,304,13.910427743243556,9.968,0.4529017553509807,5
10,Female,Ntg,6% Extruded,B6xBXD73,26.933333333333334,1.4278188493876474,311,0,10.2,0,6
10,Female,Ntg,6% Extruded,B6xBXD74,37.85,6.963547946269918,313,1.5491933384829668,10.266666666666667,0.05163977794943296,6
10,Female,Ntg,6% Extruded,B6xBXD75,37.24,7.347652686402644,299.4,6.5038450166036395,9.815999999999999,0.2155922076513897,5
10,Female,Ntg,6% Extruded,B6xBXD77,41.625,4.073798391346012,302.5,17.233687939614086,9.92,0.5663332352364054,4
10,Female,Ntg,6% Extruded,B6xBXD78,38.55,1.3435028842544392,311,0,10.2,0,2
10,Female,Ntg,6% Extruded,B6xBXD81,26.1375,1.729523055642798,302,0,9.9,0,8
10,Female,Ntg,6% Extruded,B6xBXD83,34.86,6.279968152785491,302,0,9.9,0,5
10,Female,Ntg,6% Extruded,B6xBXD87,28.271428571428572,2.0022606271531243,299,7.483314773547883,9.807142857142857,0.2458803425594309,7
10,Female,Ntg,6% Extruded,B6xBXD99,35.6,4.197141884663897,303.3333333333333,7.31209044437134,9.943333333333333,0.23779543028970665,6
10,Female,Ntg,6% Extruded,B6xD2,36.65724137931034,5.556375936417372,305,6.979562000174919,10.002413793103448,0.22893628515396708,29
10,Female,Ntg,6% Extruded,B6xD2Gpnmb,33.235166666666665,6.088214275188256,298.8333333333333,2.516611478423583,9.796666666666667,0.08574097708514378,12
10,Male,5XFAD,45% HFD,B6,44.86666666666667,2.0305992547357397,298.3333333333333,4.041451884327381,9.776666666666666,0.13279056191361419,3
10,Male,5XFAD,45% HFD,B6xBXD113,50.2,NA,295,NA,9.67,NA,1
10,Male,5XFAD,45% HFD,B6xBXD12,40.3,NA,303,NA,9.93,NA,1
10,Male,5XFAD,45% HFD,B6xBXD124,43.400000000000006,6.788225099390857,296.5,0.7071067811865476,9.719999999999999,0.028284271247462554,2
10,Male,5XFAD,45% HFD,B6xBXD125,51.8,5.0209560842532746,297.6666666666667,14.6401275039985,9.763333333333334,0.4796179034745607,3
10,Male,5XFAD,45% HFD,B6xBXD14,48.7,4.242640687119285,303,0,9.93,0,2
10,Male,5XFAD,45% HFD,B6xBXD152,45.86666666666667,4.92375195692607,308.3333333333333,0.5773502691896257,10.11,0.01732050807568943,3
10,Male,5XFAD,45% HFD,B6xBXD154,37.766666666666666,2.4583192089989723,304,0,9.97,0,3
10,Male,5XFAD,45% HFD,B6xBXD16,47.25,1.3435028842544443,303,0,9.93,0,2
10,Male,5XFAD,45% HFD,B6xBXD161,53.3,4.242640687119285,304,0,9.97,0,2
10,Male,5XFAD,45% HFD,B6xBXD169,38.63333333333333,11.700569786695576,315,1.7320508075688772,10.33,0.051961524227066236,3
10,Male,5XFAD,45% HFD,B6xBXD28,36.6,NA,290,NA,9.51,NA,1
10,Male,5XFAD,45% HFD,B6xBXD31,49.26,2.1030929603800192,293.8,6.058052492344384,9.632,0.19778776504121806,5
10,Male,5XFAD,45% HFD,B6xBXD32,44.82,2.8021420377989408,303.4,6.308724118235001,9.948,0.20861447696648472,5
10,Male,5XFAD,45% HFD,B6xBXD34,41.12,7.251344702880978,303.4,0.5477225575051661,9.946,0.021908902300207152,5
10,Male,5XFAD,45% HFD,B6xBXD38,32.900000000000006,3.959797974644667,297,0,9.74,0,2
10,Male,5XFAD,45% HFD,B6xBXD42,43.2,1.2727922061357886,311,0,10.2,0,2
10,Male,5XFAD,45% HFD,B6xBXD48a,52.25,2.0506096654409918,301.5,10.606601717798213,9.885000000000002,0.34648232278140845,2
10,Male,5XFAD,45% HFD,B6xBXD49,43.45,6.736987457313544,303,11.696153213770756,9.936666666666667,0.38474233802204094,6
10,Male,5XFAD,45% HFD,B6xBXD60,53.1825,3.442444625553185,299.5,6.3508529610858835,9.82,0.20784609690826494,4
10,Male,5XFAD,45% HFD,B6xBXD66,40.5,NA,301,NA,9.87,NA,1
10,Male,5XFAD,45% HFD,B6xBXD68,48.71666666666667,3.143511836571746,294,7.745966692414834,9.643333333333334,0.253034911952218,6
10,Male,5XFAD,45% HFD,B6xBXD74,49.2,3.983298465677242,308.5,6.3508529610858835,10.115,0.2136195996001621,4
10,Male,5XFAD,45% HFD,B6xBXD75,50.45,0.49497474683058024,289,0,9.48,0,2
10,Male,5XFAD,45% HFD,B6xBXD78,32.6,NA,290,NA,9.51,NA,1
10,Male,5XFAD,45% HFD,B6xBXD83,49.8,NA,304,NA,9.97,NA,1
10,Male,5XFAD,45% HFD,B6xBXD87,39.9,NA,296,NA,9.7,NA,1
10,Male,5XFAD,45% HFD,B6xD2,44.4,0.565685424949236,289,0,9.48,0,2
10,Male,5XFAD,6% Extruded,B6,34.29454545454546,2.3570547878077153,302.8181818181818,9.314700014688416,9.928181818181818,0.3039018980466618,11
10,Male,5XFAD,6% Extruded,B6xBXD100,41.6,NA,294,NA,9.64,NA,1
10,Male,5XFAD,6% Extruded,B6xBXD113,38.775,3.5065415060046448,299.75,6.5,9.825,0.20999999999999996,4
10,Male,5XFAD,6% Extruded,B6xBXD12,30.9,2.9715315916207232,302,0,9.9,0,3
10,Male,5XFAD,6% Extruded,B6xBXD124,41.50333333333333,7.445202034420109,291.6666666666667,9.814954576223638,9.563333333333334,0.31754264805429355,3
10,Male,5XFAD,6% Extruded,B6xBXD125,32.1725,6.270638495628426,306.375,6.232117273791125,10.04625,0.20360588680796293,8
10,Male,5XFAD,6% Extruded,B6xBXD14,42.68333333333333,4.198293304030419,304.8333333333333,4.833908011812665,9.995000000000001,0.1557883179188991,6
10,Male,5XFAD,6% Extruded,B6xBXD152,41.25555555555555,3.581239698453286,295.55555555555554,7.401201103724839,9.69111111111111,0.24126978905596733,9
10,Male,5XFAD,6% Extruded,B6xBXD154,33.375,3.427705743885648,308.5,3,10.1125,0.09499999999999975,4
10,Male,5XFAD,6% Extruded,B6xBXD156,29.675,1.575595125658873,288,0,9.44,0,4
10,Male,5XFAD,6% Extruded,B6xBXD16,40.9,1.0816653826391944,320,8.660254037844387,10.493333333333334,0.28867513459481287,3
10,Male,5XFAD,6% Extruded,B6xBXD160,38.55,0.8346656017032587,288,0,9.44,0,4
10,Male,5XFAD,6% Extruded,B6xBXD161,44.614,4.766813983737519,315,16.42491332633989,10.328,0.5428075165286494,10
10,Male,5XFAD,6% Extruded,B6xBXD169,38.575,7.235408513942828,302.5,8.660254037844387,9.916666666666666,0.2886751345948136,12
10,Male,5XFAD,6% Extruded,B6xBXD19,36.3,NA,325,NA,10.66,NA,1
10,Male,5XFAD,6% Extruded,B6xBXD197,51.666666666666664,2.9955522584881287,294,0,9.64,0,3
10,Male,5XFAD,6% Extruded,B6xBXD216,39.9,2.1556128285632976,301,0,9.87,0,4
10,Male,5XFAD,6% Extruded,B6xBXD28,34.7625,3.1404901801197496,300.75,6.363961030678928,9.86,0.2074332939249909,8
10,Male,5XFAD,6% Extruded,B6xBXD31,36.025,2.7487876115359184,296,0,9.7,0,4
10,Male,5XFAD,6% Extruded,B6xBXD32,37.25,4.549358929197242,313.5,2.886751345948129,10.28,0.09237604307034021,4
10,Male,5XFAD,6% Extruded,B6xBXD34,35.660000000000004,4.988286278873738,295.2,7.12039324756716,9.677999999999999,0.23004347415216972,5
10,Male,5XFAD,6% Extruded,B6xBXD38,33.733333333333334,1.4610498508492673,300.6666666666667,2.943920288775949,9.858333333333334,0.09558591249063166,6
10,Male,5XFAD,6% Extruded,B6xBXD39,46.25,4.42654331440298,301.75,13.133925536563698,9.896249999999998,0.43140757990559225,8
10,Male,5XFAD,6% Extruded,B6xBXD42,39.25,0.7852812659593186,311.25,5.5,10.2075,0.1850000000000005,4
10,Male,5XFAD,6% Extruded,B6xBXD45,41.925,5.112973694436533,309,0,10.13,0,4
10,Male,5XFAD,6% Extruded,B6xBXD48a,38.76,3.0875556675143536,309.4,0.8944271909999159,10.144,0.031304951684996384,5
10,Male,5XFAD,6% Extruded,B6xBXD49,39.775,4.493235656702938,297,0,9.74,0,4
10,Male,5XFAD,6% Extruded,B6xBXD5,37.650000000000006,3.6062445840513933,302,0,9.9,0,2
10,Male,5XFAD,6% Extruded,B6xBXD50,37.138,3.6037258497283053,293.4,5.4812812776251905,9.616,0.17708754896942921,10
10,Male,5XFAD,6% Extruded,B6xBXD55,39.9,3.901281840626232,311,0,10.2,0,5
10,Male,5XFAD,6% Extruded,B6xBXD60,47.3,3.0742330898793426,296.4166666666667,9.56754298594361,9.719166666666666,0.3125687803096177,12
10,Male,5XFAD,6% Extruded,B6xBXD61,47.53636363636364,6.101847708239322,306.8181818181818,6.289963144855172,10.059090909090909,0.2066617790233378,11
10,Male,5XFAD,6% Extruded,B6xBXD62,40.86,1.9541750177504567,305.3333333333333,5.773502691896258,10.01,0.19052558883257653,3
10,Male,5XFAD,6% Extruded,B6xBXD65,48.27142857142857,4.43535578644836,306.42857142857144,4.353433237386437,10.048571428571428,0.14450243036347937,7
10,Male,5XFAD,6% Extruded,B6xBXD66,31.9,1.920069443188623,303,0,9.93,0,4
10,Male,5XFAD,6% Extruded,B6xBXD68,39.975,2.0155644370746373,304.5,8.34665601703261,9.98,0.2755600358058718,4
10,Male,5XFAD,6% Extruded,B6xBXD73,36.05,2.9132456127144533,298.3333333333333,12.754084313139327,9.781666666666666,0.41691326036319265,6
10,Male,5XFAD,6% Extruded,B6xBXD74,48.6,3.676955262170049,308.5,7.7781745930520225,10.115,0.26162950903902327,2
10,Male,5XFAD,6% Extruded,B6xBXD75,39.041666666666664,4.72278060750938,295.6666666666667,9.811557810392122,9.693333333333333,0.3201666232864803,6
10,Male,5XFAD,6% Extruded,B6xBXD77,49.725,3.5873620763266514,292.75,6.5,9.594999999999999,0.20999999999999996,4
10,Male,5XFAD,6% Extruded,B6xBXD78,40.6,2.6076809620810613,303.25,9.03234926989282,9.945,0.2972653135948866,4
10,Male,5XFAD,6% Extruded,B6xBXD81,37.26,5.109511827083984,299.2,3.6147844564602556,9.808,0.11877148928369434,10
10,Male,5XFAD,6% Extruded,B6xBXD83,38.68333333333333,3.295097368313518,302.8333333333333,0.983192080250175,9.928333333333335,0.034302575219167956,6
10,Male,5XFAD,6% Extruded,B6xBXD87,33.666666666666664,3.920884254008695,296.3333333333333,5.773502691896258,9.716666666666667,0.18475208614068042,3
10,Male,5XFAD,6% Extruded,B6xBXD99,34.15,0.7047458170621986,309,0,10.13,0,4
10,Male,5XFAD,6% Extruded,B6xD2,38.141666666666666,3.36101908286197,303.9583333333333,3.917398944804272,9.967083333333333,0.12939589290796372,24
10,Male,5XFAD,6% Extruded,B6xD2Gpnmb,40.33444444444444,5.218980051483026,301.8888888888889,1.0540925533894598,9.8966666666666665,0.031622776601684055,9
10,Male,Ntg,45% HFD,B6,55.849999999999994,4.171930009000629,303,0,9.93,0,2
10,Male,Ntg,45% HFD,B6xBXD113,53.766666666666666,2.6312227829154495,295,0,9.67,0,3
10,Male,Ntg,45% HFD,B6xBXD12,37.7,6.363961030678928,303,0,9.93,0,2
10,Male,Ntg,45% HFD,B6xBXD124,44.825,3.508442199419378,296.5,0.5773502691896257,9.719999999999999,0.023094010767585563,4
10,Male,Ntg,45% HFD,B6xBXD125,54.4,NA,311,NA,10.2,NA,1
10,Male,Ntg,45% HFD,B6xBXD152,54.625,3.1637267054324822,302,13.341664064126334,9.9025,0.435229824345713,4
10,Male,Ntg,45% HFD,B6xBXD154,49.349999999999994,0.7778174593052033,304,0,9.97,0,2
10,Male,Ntg,45% HFD,B6xBXD169,56.125,4.856181627575312,316.25,1.5,10.3675,0.04499999999999993,4
10,Male,Ntg,45% HFD,B6xBXD19,51.05,5.54526825320471,284.25,10.5,9.3225,0.34499999999999975,4
