ID,Collected.Date,Collected.By,Weight,Notes,Sex,Line,Genotype,Diet,Birth.Date,Housing.ID,Age.Tested.Days,Age.Tested.Months,AgeGrp
9352,2019-12-20,NA,38.43,NA,Male,B6xBXD50,Ntg,45% HFD,2018-10-09,2985,437,14.33,14
18377,2019-12-20,NA,27.51,NA,Male,B6xBXD152,5XFAD,45% HFD,2019-09-24,5570,87,2.85,2
9218,2019-12-20,NA,42.03,NA,Male,B6xBXD87,5XFAD,45% HFD,2018-10-02,2968,444,14.56,14
9215,2019-12-20,NA,35.59,NA,Male,B6xBXD87,5XFAD,45% HFD,2018-10-02,2968,444,14.56,14
18332,2019-12-20,NA,20.88,NA,Female,B6xBXD124,5XFAD,6% Extruded,2019-09-24,5581,87,2.85,2
18301,2019-12-20,NA,27.16,NA,Male,B6xBXD50,Ntg,6% Extruded,2019-09-24,5565,87,2.85,2
9360,2019-12-20,NA,49.55,NA,Male,B6xBXD50,5XFAD,45% HFD,2018-10-09,2964,437,14.33,14
18310,2019-12-20,NA,21.85,NA,Female,B6xBXD65,Ntg,6% Extruded,2019-09-24,5566,87,2.85,2
18158,2019-12-20,NA,32.68,NA,Male,B6xBXD161,5XFAD,45% HFD,2019-09-17,5484,94,3.08,4
18274,2019-12-20,NA,24.36,No Fat Pads,Male,B6xBXD28,5XFAD,6% Extruded,2019-09-24,5559,87,2.85,2
18395,2019-12-20,NA,22.35,NA,Female,B6,5XFAD,45% HFD,2019-09-24,5579,87,2.85,2
18333,2019-12-20,NA,19.54,NA,Female,B6xBXD124,Ntg,6% Extruded,2019-09-24,5581,87,2.85,2
9383,2019-12-20,NA,46.14,NA,Male,B6xBXD16,5XFAD,6% Extruded,2018-10-09,3003,437,14.33,14
18077,2019-12-20,NA,29.32,NA,Male,B6xBXD62,5XFAD,45% HFD,2019-09-17,5469,94,3.08,4
18382,2019-12-20,NA,18.17,NA,Female,B6xBXD152,5XFAD,6% Extruded,2019-09-24,5576,87,2.85,2
18308,2019-12-20,NA,20.14,NA,Female,B6xBXD65,5XFAD,6% Extruded,2019-09-24,5566,87,2.85,2
18161,2019-12-20,NA,31.78,NA,Male,B6xBXD161,5XFAD,45% HFD,2019-09-17,5484,94,3.08,4
18309,2019-12-20,NA,20.55,NA,Female,B6xBXD65,5XFAD,6% Extruded,2019-09-24,5566,87,2.85,2
18385,2019-12-20,NA,26.84,NA,Male,B6xBXD152,5XFAD,45% HFD,2019-09-24,5577,87,2.85,2
18299,2019-12-20,NA,26,NA,Male,B6xBXD50,5XFAD,6% Extruded,2019-09-24,5565,87,2.85,2
15764,2019-12-20,NA,20.46,No blood,Female,B6xBXD50,5XFAD,45% HFD,2019-07-02,4753,171,5.61,6
18253,2019-12-20,NA,20.59,NA,Female,B6xBXD14,Ntg,45% HFD,2019-09-24,5555,87,2.85,2
18130,2019-12-20,NA,30.79,NA,Female,B6xBXD77,Ntg,45% HFD,2019-09-17,5479,94,3.08,4
9371,2019-12-20,NA,37.84,NA,Male,B6xBXD68,5XFAD,6% Extruded,2018-10-09,2995,437,14.33,14
18248,2019-12-20,NA,19.66,NA,Female,B6xBXD14,5XFAD,45% HFD,2019-09-24,5553,87,2.85,2
18140,2019-12-20,NA,29.27,NA,Male,B6xBXD87,Ntg,45% HFD,2019-09-17,5480,94,3.08,4
18292,2019-12-20,NA,26.31,NA,Male,B6xBXD50,Ntg,45% HFD,2019-09-24,5563,87,2.85,2
15765,2019-12-20,NA,22.1,NA,Female,B6xBXD50,Ntg,45% HFD,2019-07-02,4753,171,5.61,6
9345,2019-12-20,NA,33.51,NA,Male,B6xBXD38,5XFAD,45% HFD,2018-10-09,2989,437,14.33,14
18156,2019-12-20,NA,22.92,NA,Female,B6xBXD161,5XFAD,45% HFD,2019-09-17,5483,94,3.08,4
18320,2019-12-20,NA,29.75,No hippocampus,Male,B6xBXD68,Ntg,6% Extruded,2019-09-24,5568,87,2.85,2
18296,2019-12-20,NA,29.66,NA,Male,B6xBXD50,5XFAD,45% HFD,2019-09-24,5564,87,2.85,2
18152,2019-12-20,NA,21.25,NA,Female,B6xBXD161,Ntg,45% HFD,2019-09-17,5483,94,3.08,4
18293,2019-12-20,NA,27.79,NA,Male,B6xBXD50,5XFAD,45% HFD,2019-09-24,5563,87,2.85,2
18378,2019-12-20,NA,22.07,NA,Female,B6xBXD152,Ntg,45% HFD,2019-09-24,5575,87,2.85,2
18131,2019-12-20,NA,29.92,NA,Female,B6xBXD77,Ntg,45% HFD,2019-09-17,5479,94,3.08,4
18379,2019-12-20,NA,18.77,NA,Female,B6xBXD152,5XFAD,45% HFD,2019-09-24,5575,87,2.85,2
18375,2019-12-20,NA,29.39,No blood,Male,B6xBXD152,Ntg,45% HFD,2019-09-24,5570,87,2.85,2
18153,2019-12-20,NA,21.05,NA,Female,B6xBXD161,5XFAD,45% HFD,2019-09-17,5483,94,3.08,4
18298,2019-12-20,NA,25.55,NA,Male,B6xBXD50,5XFAD,6% Extruded,2019-09-24,5565,87,2.85,2
18383,2019-12-20,NA,20.95,NA,Female,B6xBXD152,Ntg,6% Extruded,2019-09-24,5576,87,2.85,2
18381,2019-12-20,NA,20.58,NA,Female,B6xBXD152,5XFAD,6% Extruded,2019-09-24,5576,87,2.85,2
9361,2019-12-20,NA,49.05,NA,Male,B6xBXD50,5XFAD,45% HFD,2018-10-09,2964,437,14.33,14
18273,2019-12-20,NA,26.66,NA,Male,B6xBXD28,Ntg,6% Extruded,2019-09-24,5559,87,2.85,2
18322,2019-12-20,NA,30.08,NA,Male,B6xBXD68,5XFAD,6% Extruded,2019-09-24,5568,87,2.85,2
18146,2019-12-20,NA,21.61,NA,Male,B6xBXD87,5XFAD,45% HFD,2019-09-17,5481,94,3.08,4
18295,2019-12-20,NA,26.5,NA,Male,B6xBXD50,Ntg,45% HFD,2019-09-24,5564,87,2.85,2
18297,2019-12-20,NA,25.94,NA,Male,B6xBXD50,Ntg,6% Extruded,2019-09-24,5565,87,2.85,2
18249,2019-12-20,NA,20.62,NA,Female,B6xBXD14,5XFAD,45% HFD,2019-09-24,5553,87,2.85,2
18302,2019-12-20,NA,26.38,NA,Male,B6xBXD50,Ntg,6% Extruded,2019-09-24,5565,87,2.85,2
18160,2019-12-20,NA,32.55,NA,Male,B6xBXD161,Ntg,45% HFD,2019-09-17,5484,94,3.08,4
6369,2019-12-20,NA,47.64,Barbered,Female,B6xBXD113,Ntg,6% Extruded,2018-05-04,2110,595,19.51,20
6368,2019-12-20,NA,43.98,Barbered,Female,B6xBXD113,Ntg,6% Extruded,2018-05-04,2110,595,19.51,20
5884,2019-12-20,NA,25.83,NA,Female,B6xBXD169,5XFAD,6% Extruded,2018-04-23,1974,606,19.87,20
14271,2019-08-15,NA,31.64,NA,Male,B6xBXD77,Ntg,6% Extruded,2019-05-07,4357,100,3.28,4
12042,2019-08-15,NA,41.01,NA,Male,B6xBXD68,Ntg,6% Extruded,2019-02-05,3747,191,6.26,6
14248,2019-08-15,NA,26.02,NA,Male,B6xBXD39,5XFAD,45% HFD,2019-05-07,4352,100,3.28,4
6945,2019-08-15,NA,53.83,NA,Male,B6xBXD39,Ntg,45% HFD,2018-06-12,2270,429,14.07,14
14334,2019-08-15,NA,21.14,NA,Female,B6xBXD73,Ntg,6% Extruded,2019-05-14,4379,93,3.05,4
14350,2019-08-15,NA,23.58,NA,Female,B6xBXD74,5XFAD,45% HFD,2019-05-14,4383,93,3.05,4
14322,2019-08-15,NA,22.48,NA,Female,B6xBXD68,5XFAD,6% Extruded,2019-05-14,4377,93,3.05,4
14327,2019-08-15,NA,20.02,"cortex in HC, HC in cortex",Female,B6xBXD68,5XFAD,6% Extruded,2019-05-14,4377,93,3.05,4
6967,2019-08-15,NA,45.73,NA,Male,B6xBXD65,5XFAD,6% Extruded,2018-06-12,2275,429,14.07,14
14257,2019-08-15,NA,29.55,NA,Male,B6xBXD62,5XFAD,6% Extruded,2019-05-07,4354,100,3.28,4
14280,2019-08-15,NA,20.47,NA,Female,B6xBXD125,Ntg,6% Extruded,2019-05-07,4359,100,3.28,4
12045,2019-08-15,NA,32.5,NA,Male,B6xBXD68,5XFAD,6% Extruded,2019-02-05,3747,191,6.26,6
12046,2019-08-15,NA,34.48,NA,Male,B6xBXD68,5XFAD,6% Extruded,2019-02-05,3748,191,6.26,6
14278,2019-08-15,NA,22.06,NA,Female,B6xBXD125,Ntg,6% Extruded,2019-05-07,4359,100,3.28,4
14281,2019-08-15,NA,19.89,NA,Female,B6xBXD125,5XFAD,6% Extruded,2019-05-07,4359,100,3.28,4
14282,2019-08-15,NA,18.64,lower cortex in separate tube,Female,B6xBXD125,5XFAD,6% Extruded,2019-05-07,4359,100,3.28,4
14239,2019-08-15,NA,24.11,NA,Female,B6xBXD39,Ntg,6% Extruded,2019-05-07,4350,100,3.28,4
14269,2019-08-15,NA,31.98,NA,Male,B6xBXD77,Ntg,6% Extruded,2019-05-07,4357,100,3.28,4
14338,2019-08-15,NA,17.43,NA,Female,B6xBXD73,5XFAD,45% HFD,2019-05-14,4381,93,3.05,4
14263,2019-08-15,NA,36.86,NA,Male,B6xBXD68,Ntg,45% HFD,2019-05-07,4356,100,3.28,4
14249,2019-08-15,NA,28.7,NA,Male,B6xBXD39,5XFAD,45% HFD,2019-05-07,4352,100,3.28,4
6954,2019-08-15,NA,24.4,blockage in large intestine,Female,B6xBXD154,5XFAD,45% HFD,2018-06-12,2271,429,14.07,14
14247,2019-08-15,NA,30.12,NA,Male,B6xBXD39,Ntg,45% HFD,2019-05-07,4352,100,3.28,4
14241,2019-08-15,NA,19.63,NA,Female,B6xBXD39,5XFAD,6% Extruded,2019-05-07,4350,100,3.28,4
14267,2019-08-15,NA,37.57,NA,Male,B6xBXD68,Ntg,45% HFD,2019-05-07,4356,100,3.28,4
6963,2019-08-15,NA,36.32,NA,Female,B6xBXD65,5XFAD,45% HFD,2018-06-12,2274,429,14.07,14
6919,2019-08-15,NA,25.03,NA,Female,B6xBXD55,5XFAD,45% HFD,2018-06-12,2264,429,14.07,14
14266,2019-08-15,NA,37.02,NA,Male,B6xBXD68,5XFAD,45% HFD,2019-05-07,4356,100,3.28,4
6942,2019-08-15,NA,47.9,NA,Female,B6xBXD39,5XFAD,45% HFD,2018-06-12,2269,429,14.07,14
14354,2019-08-15,NA,21.69,NA,Female,B6xBXD74,Ntg,45% HFD,2019-05-14,4383,93,3.05,4
12047,2019-08-15,NA,38.84,NA,Male,B6xBXD68,Ntg,6% Extruded,2019-02-05,3748,191,6.26,6
12043,2019-08-15,NA,32.23,NA,Male,B6xBXD68,5XFAD,6% Extruded,2019-02-05,3747,191,6.26,6
14332,2019-08-15,NA,20.64,NA,Female,B6xBXD73,5XFAD,6% Extruded,2019-05-14,4379,93,3.05,4
12048,2019-08-15,NA,41.05,swollen lymph nodes,Male,B6xBXD68,Ntg,6% Extruded,2019-02-05,3748,191,6.26,6
6953,2019-08-15,NA,26.4,NA,Female,B6xBXD154,Ntg,45% HFD,2018-06-12,2271,429,14.07,14
6951,2019-08-15,NA,22.96,NA,Female,B6xBXD154,5XFAD,45% HFD,2018-06-12,2271,429,14.07,14
14268,2019-08-15,NA,28.56,NA,Male,B6xBXD77,5XFAD,6% Extruded,2019-05-07,4357,100,3.28,4
6926,2019-08-15,NA,38.8,liver tumor,Male,B6xBXD55,5XFAD,6% Extruded,2018-06-12,2265,429,14.07,14
14272,2019-08-15,NA,27.28,NA,Male,B6xBXD77,5XFAD,6% Extruded,2019-05-07,4357,100,3.28,4
6964,2019-08-15,NA,30.14,"large, pale liver, spleen, kidneys",Female,B6xBXD65,Ntg,45% HFD,2018-06-12,2274,429,14.07,14
14240,2019-08-15,NA,21.5,NA,Female,B6xBXD39,5XFAD,6% Extruded,2019-05-07,4350,100,3.28,4
14256,2019-08-15,NA,28.35,NA,Male,B6xBXD62,Ntg,6% Extruded,2019-05-07,4354,100,3.28,4
6920,2019-08-15,NA,35.87,NA,Female,B6xBXD55,Ntg,45% HFD,2018-06-12,2264,429,14.07,14
12054,2019-08-15,NA,29.4,NA,Male,B6xBXD38,5XFAD,6% Extruded,2019-02-05,3741,191,6.26,6
12051,2019-08-15,NA,26.73,NA,Male,B6xBXD38,Ntg,6% Extruded,2019-02-05,3741,191,6.26,6
12044,2019-08-15,NA,33.93,NA,Male,B6xBXD68,5XFAD,6% Extruded,2019-02-05,3747,191,6.26,6
14270,2019-08-15,NA,31.67,NA,Male,B6xBXD77,Ntg,6% Extruded,2019-05-07,4357,100,3.28,4
6950,2019-08-15,NA,21.94,NA,Female,B6xBXD154,5XFAD,45% HFD,2018-06-12,2271,429,14.07,14
14325,2019-08-15,NA,22.31,NA,Female,B6xBXD68,Ntg,6% Extruded,2019-05-14,4377,93,3.05,4
14333,2019-08-15,NA,18.79,NA,Female,B6xBXD73,5XFAD,6% Extruded,2019-05-14,4379,93,3.05,4
6918,2019-08-15,NA,35.6,NA,Female,B6xBXD55,Ntg,45% HFD,2018-06-12,2264,429,14.07,14
6917,2019-08-15,NA,30.03,"pale liver, dark spleen",Female,B6xBXD55,Ntg,45% HFD,2018-06-12,2264,429,14.07,14
6943,2019-08-15,NA,58.8,no CB,Female,B6xBXD39,Ntg,45% HFD,2018-06-12,2269,429,14.07,14
14264,2019-08-15,NA,34.47,NA,Male,B6xBXD68,Ntg,45% HFD,2019-05-07,4356,100,3.28,4
12050,2019-08-15,NA,33.31,Tubes formerly labeled 12053 are now labeled 12050,Male,B6xBXD38,5XFAD,6% Extruded,2019-02-05,3741,191,6.26,6
12049,2019-08-15,NA,38,NA,Male,B6xBXD68,Ntg,6% Extruded,2019-02-05,3748,191,6.26,6
14352,2019-08-15,NA,21.88,NA,Female,B6xBXD74,5XFAD,45% HFD,2019-05-14,4383,93,3.05,4
14279,2019-08-15,NA,19.6,NA,Female,B6xBXD125,5XFAD,6% Extruded,2019-05-07,4359,100,3.28,4
6921,2019-08-15,NA,31.28,NA,Female,B6xBXD55,Ntg,45% HFD,2018-06-12,2264,429,14.07,14
6968,2019-08-15,NA,46.6,NA,Male,B6xBXD65,5XFAD,6% Extruded,2018-06-12,2275,429,14.07,14
12052,2019-08-15,NA,26.47,NA,Male,B6xBXD38,5XFAD,6% Extruded,2019-02-05,3741,191,6.26,6
14265,2019-08-15,NA,30.85,NA,Male,B6xBXD68,Ntg,45% HFD,2019-05-07,4356,100,3.28,4
6966,2019-08-15,NA,54.78,NA,Female,B6xBXD65,Ntg,45% HFD,2018-06-12,2274,429,14.07,14
14246,2019-08-15,NA,29.12,NA,Male,B6xBXD39,5XFAD,45% HFD,2019-05-07,4352,100,3.28,4
14326,2019-08-15,NA,22.67,NA,Female,B6xBXD68,Ntg,6% Extruded,2019-05-14,4377,93,3.05,4
6965,2019-08-15,NA,51.55,NA,Female,B6xBXD65,Ntg,45% HFD,2018-06-12,2274,429,14.07,14
14339,2019-08-15,NA,20.19,NA,Female,B6xBXD73,Ntg,45% HFD,2019-05-14,4381,93,3.05,4
14258,2019-08-15,NA,32.03,NA,Male,B6xBXD62,Ntg,6% Extruded,2019-05-07,4354,100,3.28,4
14340,2019-08-15,NA,20.26,NA,Female,B6xBXD73,5XFAD,45% HFD,2019-05-14,4381,93,3.05,4
14238,2019-08-15,NA,25.49,NA,Female,B6xBXD39,Ntg,6% Extruded,2019-05-07,4350,100,3.28,4
14351,2019-08-15,NA,27.03,NA,Female,B6xBXD74,Ntg,45% HFD,2019-05-14,4383,93,3.05,4
14323,2019-08-15,NA,20.39,NA,Female,B6xBXD68,5XFAD,6% Extruded,2019-05-14,4377,93,3.05,4
14347,2019-08-22,NA,30.52,NA,Male,B6xBXD73,Ntg,6% Extruded,2019-05-14,4382,100,3.28,4
12192,2019-08-22,NA,37.12,NA,Male,B6xBXD66,Ntg,6% Extruded,2019-02-12,3796,191,6.26,6
12208,2019-08-22,NA,54.36,NA,Male,B6xBXD75,Ntg,45% HFD,2019-02-12,3794,191,6.26,6
7089,2019-08-22,NA,42.13,NA,Male,B6xBXD74,Ntg,45% HFD,2018-06-19,2331,429,14.07,14
7071,2019-08-22,NA,50.04,NA,Female,B6xBXD28,Ntg,45% HFD,2018-06-19,2392,429,14.07,14
12233,2019-08-22,NA,20.87,NA,Female,B6xBXD87,5XFAD,45% HFD,2019-02-12,3793,191,6.26,6
12227,2019-08-22,NA,23.07,NA,Female,B6xBXD87,Ntg,6% Extruded,2019-02-12,3792,191,6.26,6
7072,2019-08-22,NA,39.38,NA,Female,B6xBXD28,Ntg,45% HFD,2018-06-19,2392,429,14.07,14
12207,2019-08-22,NA,42.63,NA,Male,B6xBXD75,Ntg,45% HFD,2019-02-12,3794,191,6.26,6
12327,2019-08-22,NA,31.86,NA,Male,B6,5XFAD,6% Extruded,2019-02-12,3819,191,6.26,6
12202,2019-08-22,NA,24.37,NA,Female,B6xBXD75,5XFAD,45% HFD,2019-02-12,3744,191,6.26,6
12212,2019-08-22,NA,45.31,enlarged lymphnodes,Male,B6xBXD75,5XFAD,45% HFD,2019-02-12,3743,191,6.26,6
12230,2019-08-22,NA,24.2,NA,Female,B6xBXD87,5XFAD,6% Extruded,2019-02-12,3792,191,6.26,6
12232,2019-08-22,NA,25.73,NA,Female,B6xBXD87,Ntg,45% HFD,2019-02-12,3793,191,6.26,6
12193,2019-08-22,NA,28.87,NA,Male,B6xBXD66,5XFAD,6% Extruded,2019-02-12,3796,191,6.26,6
12156,2019-08-22,NA,33.97,NA,Male,B6xBXD50,5XFAD,45% HFD,2019-02-12,3775,191,6.26,6
6843,2019-08-22,NA,51.68,tumor on right liver lobe,Male,B6,Ntg,45% HFD,2018-06-19,2325,429,14.07,14
12334,2019-08-22,NA,23.59,NA,Female,B6xD2Gpnmb,5XFAD,45% HFD,2019-02-12,3817,191,6.26,6
12333,2019-08-22,NA,27.74,NA,Female,B6xD2Gpnmb,Ntg,45% HFD,2019-02-12,3817,191,6.26,6
12328,2019-08-22,NA,37.18,slightly enlarged lymph nodes,Male,B6,Ntg,6% Extruded,2019-02-12,3819,191,6.26,6
12182,2019-08-22,NA,39.95,NA,Male,B6xBXD65,Ntg,45% HFD,2019-02-12,3804,191,6.26,6
7085,2019-08-22,NA,51.59,NA,Male,B6xBXD74,5XFAD,45% HFD,2018-06-19,2331,429,14.07,14
12209,2019-08-22,NA,47.81,swollen lymph nodes,Male,B6xBXD75,Ntg,45% HFD,2019-02-12,3743,191,6.26,6
14366,2019-08-22,NA,33.49,NA,Male,B6xBXD125,5XFAD,6% Extruded,2019-05-14,4386,100,3.28,4
7090,2019-08-22,NA,43.98,NA,Female,B6xBXD87,5XFAD,45% HFD,2018-06-19,2332,429,14.07,14
6842,2019-08-22,NA,59.3,NA,Male,B6,Ntg,45% HFD,2018-06-19,2325,429,14.07,14
14343,2019-08-22,NA,30.58,NA,Male,B6xBXD73,Ntg,6% Extruded,2019-05-14,4382,100,3.28,4
12171,2019-08-22,NA,37.72,NA,Female,B6xBXD65,5XFAD,45% HFD,2019-02-12,3802,191,6.26,6
12329,2019-08-22,NA,39.27,NA,Male,B6,5XFAD,6% Extruded,2019-02-12,3819,191,6.26,6
12321,2019-08-22,NA,48.02,NA,Male,B6,Ntg,45% HFD,2019-02-12,3758,191,6.26,6
12210,2019-08-22,NA,47.3,NA,Male,B6xBXD75,Ntg,45% HFD,2019-02-12,3743,191,6.26,6
7086,2019-08-22,NA,48.66,NA,Male,B6xBXD74,Ntg,45% HFD,2018-06-19,2331,429,14.07,14
12335,2019-08-22,NA,26,NA,Female,B6xD2Gpnmb,Ntg,45% HFD,2019-02-12,3817,191,6.26,6
7058,2019-08-22,NA,26.21,NA,Female,B6xBXD14,5XFAD,6% Extruded,2018-06-19,2326,429,14.07,14
7060,2019-08-22,NA,24.74,NA,Female,B6xBXD14,5XFAD,6% Extruded,2018-06-19,2326,429,14.07,14
12319,2019-08-22,NA,45.2,NA,Male,B6,Ntg,45% HFD,2019-02-12,3758,191,6.26,6
12180,2019-08-22,NA,43.62,NA,Male,B6xBXD65,5XFAD,45% HFD,2019-02-12,3804,191,6.26,6
12322,2019-08-22,NA,40.47,enlarged lymph nodes,Male,B6,5XFAD,45% HFD,2019-02-12,3758,191,6.26,6
12185,2019-08-22,NA,45.6,NA,Male,B6xBXD65,5XFAD,45% HFD,2019-02-12,3805,191,6.26,6
12181,2019-08-22,NA,42.94,NA,Male,B6xBXD65,5XFAD,45% HFD,2019-02-12,3804,191,6.26,6
12191,2019-08-22,NA,31.92,NA,Male,B6xBXD66,5XFAD,6% Extruded,2019-02-12,3796,191,6.26,6
12211,2019-08-22,NA,41.19,NA,Male,B6xBXD75,5XFAD,45% HFD,2019-02-12,3743,191,6.26,6
14364,2019-08-22,NA,28.1,NA,Male,B6xBXD125,Ntg,6% Extruded,2019-05-14,4386,100,3.28,4
12229,2019-08-22,NA,22.63,"midbrain in cortex, cortex in midbrain",Female,B6xBXD87,5XFAD,6% Extruded,2019-02-12,3792,191,6.26,6
12320,2019-08-22,NA,43.5,NA,Male,B6,5XFAD,45% HFD,2019-02-12,3758,191,6.26,6
12157,2019-08-22,NA,45.36,NA,Male,B6xBXD50,5XFAD,45% HFD,2019-02-12,3775,191,6.26,6
12194,2019-08-22,NA,34.73,enlarged lymph nodes,Male,B6xBXD66,Ntg,6% Extruded,2019-02-12,3796,191,6.26,6
12203,2019-08-22,NA,39.68,NA,Female,B6xBXD75,Ntg,45% HFD,2019-02-12,3744,191,6.26,6
12170,2019-08-22,NA,26.65,NA,Female,B6xBXD65,5XFAD,45% HFD,2019-02-12,3802,191,6.26,6
12331,2019-08-22,NA,30.26,swollen lymph nodes,Male,B6,5XFAD,6% Extruded,2019-02-12,3819,191,6.26,6
12179,2019-08-22,NA,50.27,NA,Male,B6xBXD65,Ntg,45% HFD,2019-02-12,3804,191,6.26,6
12155,2019-08-22,NA,51.68,NA,Male,B6xBXD50,Ntg,45% HFD,2019-02-12,3775,191,6.26,6
12228,2019-08-22,NA,21.27,NA,Female,B6xBXD87,5XFAD,6% Extruded,2019-02-12,3792,191,6.26,6
12204,2019-08-22,NA,26.73,NA,Female,B6xBXD75,5XFAD,45% HFD,2019-02-12,3744,191,6.26,6
7092,2019-08-22,NA,26.08,NA,Female,B6xBXD87,5XFAD,45% HFD,2018-06-19,2332,429,14.07,14
12261,2019-08-22,NA,28.82,no blood,Male,B6xBXD154,5XFAD,45% HFD,2019-02-12,3811,191,6.26,6
7084,2019-08-22,NA,52.16,NA,Male,B6xBXD74,Ntg,45% HFD,2018-06-19,2331,429,14.07,14
7075,2019-08-22,NA,26.29,"HUGE spleen, giant kidney, yellow brain",Female,B6xBXD28,Ntg,45% HFD,2018-06-19,2392,429,14.07,14
12184,2019-08-22,NA,44.7,NA,Male,B6xBXD65,Ntg,45% HFD,2019-02-12,3805,191,6.26,6
7073,2019-08-22,NA,27.29,NA,Female,B6xBXD28,5XFAD,45% HFD,2018-06-19,2392,429,14.07,14
14367,2019-08-22,NA,25.71,NA,Male,B6xBXD125,5XFAD,6% Extruded,2019-05-14,4386,100,3.28,4
14344,2019-08-22,NA,29.18,NA,Male,B6xBXD73,Ntg,6% Extruded,2019-05-14,4382,100,3.28,4
12231,2019-08-22,NA,22.96,NA,Female,B6xBXD87,Ntg,45% HFD,2019-02-12,3793,191,6.26,6
12183,2019-08-22,NA,43.52,NA,Male,B6xBXD65,5XFAD,45% HFD,2019-02-12,3805,191,6.26,6
12332,2019-08-22,NA,23.16,NA,Female,B6xD2Gpnmb,5XFAD,45% HFD,2019-02-12,3817,191,6.26,6
12205,2019-08-22,NA,26.97,no blood,Male,B6xBXD75,5XFAD,45% HFD,2019-02-12,3794,191,6.26,6
12330,2019-08-22,NA,36.57,NA,Male,B6,Ntg,6% Extruded,2019-02-12,3819,191,6.26,6
14345,2019-08-22,NA,28.7,NA,Male,B6xBXD73,Ntg,6% Extruded,2019-05-14,4382,100,3.28,4
14353,2019-08-22,NA,25.43,NA,Female,B6xBXD74,Ntg,45% HFD,2019-05-14,4383,100,3.28,4
12258,2019-08-22,NA,28.78,NA,Male,B6xBXD154,5XFAD,6% Extruded,2019-02-12,3810,191,6.26,6
12407,2019-08-29,NA,28.45,NA,Female,B6xBXD66,Ntg,6% Extruded,2019-02-19,3799,191,6.26,6
7214,2019-08-29,NA,33.33,NA,Male,B6xBXD73,5XFAD,45% HFD,2018-06-26,2396,429,14.07,14
11547,2019-08-29,NA,35.94,NA,Male,B6xBXD12,5XFAD,45% HFD,2019-01-22,3602,219,7.18,8
14441,2019-08-29,NA,19.38,NA,Female,B6xBXD12,5XFAD,6% Extruded,2019-05-21,4467,100,3.28,4
6946,2019-08-29,NA,50.67,NA,Male,B6xBXD39,Ntg,45% HFD,2018-06-12,2270,443,14.52,14
12394,2019-08-29,NA,34.63,NA,Female,B6xBXD39,5XFAD,45% HFD,2019-02-19,3841,191,6.26,6
12405,2019-08-29,NA,25.44,NA,Female,B6xBXD66,5XFAD,6% Extruded,2019-02-19,3799,191,6.26,6
11549,2019-08-29,NA,36.7,NA,Male,B6xBXD12,5XFAD,45% HFD,2019-01-22,3602,219,7.18,8
14452,2019-08-29,NA,22.34,NA,Female,B6xBXD19,Ntg,45% HFD,2019-05-21,4471,100,3.28,4
14442,2019-08-29,NA,19.2,NA,Female,B6xBXD12,Ntg,6% Extruded,2019-05-21,4467,100,3.28,4
6622,2019-08-29,NA,35.65,NA,Male,B6xBXD28,5XFAD,6% Extruded,2018-05-24,2183,462,15.15,16
14451,2019-08-29,NA,21.04,NA,Female,B6xBXD19,Ntg,45% HFD,2019-05-21,4472,100,3.28,4
12420,2019-08-29,NA,40.96,enlarged lymph nodes,Female,B6xBXD74,Ntg,45% HFD,2019-02-19,3850,191,6.26,6
7212,2019-08-29,NA,40.57,NA,Male,B6xBXD73,5XFAD,45% HFD,2018-06-26,2396,429,14.07,14
14454,2019-08-29,NA,20.73,NA,Female,B6xBXD19,5XFAD,45% HFD,2019-05-21,4471,100,3.28,4
12416,2019-08-29,NA,31,NA,Female,B6xBXD74,5XFAD,45% HFD,2019-02-19,3849,191,6.26,6
7213,2019-08-29,NA,42.72,NA,Male,B6xBXD73,5XFAD,45% HFD,2018-06-26,2396,429,14.07,14
13915,2019-08-29,NA,32.04,NA,Male,B6xBXD87,Ntg,6% Extruded,2019-04-23,4268,128,4.2,4
7211,2019-08-29,NA,42.27,NA,Male,B6xBXD73,Ntg,45% HFD,2018-06-26,2396,429,14.07,14
14532,2019-08-29,NA,28.59,NA,Female,B6xBXD60,Ntg,45% HFD,2019-05-21,4434,100,3.28,4
12415,2019-08-29,NA,37.79,enlarged lymph nodes,Female,B6xBXD74,Ntg,45% HFD,2019-02-19,3849,191,6.26,6
6598,2019-08-29,NA,35.46,NA,Male,B6xBXD161,5XFAD,6% Extruded,2018-05-24,2178,462,15.15,16
14589,2019-08-29,NA,22.24,NA,Male,B6xBXD154,Ntg,6% Extruded,2019-05-21,4489,100,3.28,4
12391,2019-08-29,NA,33.16,NA,Female,B6xBXD39,Ntg,45% HFD,2019-02-19,3841,191,6.26,6
14588,2019-08-29,NA,22.79,NA,Male,B6xBXD154,5XFAD,6% Extruded,2019-05-21,4489,100,3.28,4
7342,2019-08-29,NA,30.06,NA,Male,B6xBXD124,5XFAD,6% Extruded,2018-07-10,2486,415,13.61,14
6891,2019-08-29,NA,57.62,right cortex punctured by skull,Male,B6xD2Gpnmb,Ntg,45% HFD,2018-06-05,2258,450,14.75,14
11548,2019-08-29,NA,38.56,cortex split between two tubes,Male,B6xBXD12,5XFAD,45% HFD,2019-01-22,3602,219,7.18,8
14453,2019-08-29,NA,20.02,NA,Female,B6xBXD19,5XFAD,45% HFD,2019-05-21,4471,100,3.28,4
