AgeGrp,Sex,Genotype,Diet,Line,CFC.Baseline_mean,CFC.Baseline_sd,CFC.PS1_mean,CFC.PS1_sd,CFC.PS2_mean,CFC.PS2_sd,CFC.PS3_mean,CFC.PS3_sd,CFC.PS4_mean,CFC.PS4_sd,CFA.Threshold_mean,CFA.Threshold_sd,CFA.Slope_mean,CFA.Slope_sd,CFM.Bin1_mean,CFM.Bin1_sd,CFM.Bin2_mean,CFM.Bin2_sd,CFM.Bin3_mean,CFM.Bin3_sd,CFM.Bin4_mean,CFM.Bin4_sd,CFM.Bin5_mean,CFM.Bin5_sd,CFM.Total_mean,CFM.Total_sd,CFM.Threshold_mean,CFM.Threshold_sd,Age.Tested.Days_mean,Age.Tested.Days_sd,Age.Tested.Months_mean,Age.Tested.Months_sd,sample.n
3,Female,Ntg,45% HFD,B6xBXD38,1.2428571428571429,2.348167471921557,19.142857142857142,20.84382619569139,32.66857142857143,13.920408792574339,45.332857142857144,9.293287388012407,50.09571428571429,19.25019641210868,16.69,4.740552007238538,10.552285714285714,7.914369394004927,43.871428571428574,18.991855647945016,47.449999999999996,22.113298412192304,35.12857142857143,23.4522063131037,28.57,22.766447534328524,20.887142857142855,27.997520553485753,35.19428571428571,19.794762655092093,16.12142857142857,2.960576681275843,90.42857142857143,5.472876844254852,2.967142857142857,0.17811178940151476,7
3,Female,Ntg,45% HFD,B6xBXD39,1.7757142857142858,2.611116345823864,37.81,17.839057336828834,46.66571428571429,14.908461643356386,60.572857142857146,19.589058778040453,72.28428571428572,14.084630934867572,13.21,4.4471039265271655,11.732999999999997,7.919462292352933,57.84142857142857,23.105862480166824,46.05571428571429,29.851045128070393,49.76285714285714,26.772678681998258,28.001428571428573,21.982215105679888,17.98,12.564345055221409,39.962857142857146,16.036865564780953,13.355714285714287,2.5342839695060295,89,7.937253933193772,2.9214285714285713,0.2607954863763668,7
3,Female,Ntg,45% HFD,B6xBXD50,1.2133333333333334,1.1359518769149803,28.668333333333333,10.261037796766303,46.111666666666665,10.868963918730556,59.001666666666665,11.185208834289446,53.221666666666664,19.51865611835678,15.463333333333333,3.0619187883852614,8.655,7.686961506343064,39.50333333333333,13.90335738829534,38.17333333333333,9.896291561320666,43.05166666666666,15.393414717555903,43.568333333333335,26.66574838002239,47.333333333333336,19.62554423873811,42.339999999999996,13.233706963659124,16.641666666666666,3.5736111521354235,101.83333333333333,4.622409184253019,3.341666666666667,0.15367715076310676,6
3,Female,Ntg,45% HFD,B6xBXD55,0,0,5.714285714285714,5.576500865664947,16.571428571428573,13.112016662298021,31.61857142857143,10.92587361659077,37.714285714285715,25.498837135016476,11.725714285714286,3.433131986698915,11.104714285714284,7.793094800618593,25.247142857142858,18.022970264161707,31.201428571428572,17.544722310494997,31.897142857142857,15.774920722765101,31.57142857142857,23.017592857472756,19.872857142857143,14.812807199948873,27.97142857142857,12.88417301520413,15.698571428571428,4.417757457396338,97,6.658328118479393,3.184285714285714,0.2187736381786086,7
3,Female,Ntg,45% HFD,B6xBXD60,1.9533333333333334,4.445922476457126,15.001666666666667,11.938900144764872,34.111666666666665,14.300712453114588,42,19.71312050386747,48.553333333333335,23.949607651622745,15.35,4.005011860157221,10.854333333333333,6.588940724173094,38.28666666666667,16.001910719244332,36.550000000000004,19.415997527811957,34.92333333333333,18.304652596175284,37.87833333333333,20.058286483811788,30.518333333333334,23.28470005532961,35.65166666666667,16.72982177629716,21.131666666666668,4.58205812563161,87.33333333333333,9.563820714895625,2.8666666666666667,0.31423982348942764,6
3,Female,Ntg,45% HFD,B6xBXD61,1.458,0.7881116672147418,24.134,16.941494326062266,55.202,16.495912220910974,63.864,11.723727223029373,46.668,25.69040034721141,14.376000000000001,3.3304173912589405,7.626399999999999,10.03433868274337,23.104,5.086244193901822,31.352,8.004556202563638,41.95,18.379593303443905,31.974,16.443023748690507,24.088,10.786884165503958,30.508,8.129865927553787,17.768,3.389855454145501,82.2,3.8340579025361627,2.698,0.1259761882261882,5
3,Female,Ntg,45% HFD,B6xBXD62,8.91,7.0241640071968705,51.665,10.645667193746007,54.666666666666664,15.962010733822563,73.77833333333334,15.898502340367369,51.00333333333334,19.325285681372648,14.858333333333334,5.342147196274796,1.7126666666666641,6.130475239870614,67.13833333333334,16.533509508469958,65.92833333333333,21.071894472654012,66.37166666666667,28.529364813585783,56.31833333333333,34.77243184861632,48.666666666666664,32.36716525534275,60.885,25.421190176701014,19.885,5.2689458148665755,102.5,5.856620185738529,3.365,0.19243180610283736,6
3,Female,Ntg,45% HFD,B6xBXD65,1.0666666666666667,1.9376962266223947,25.221666666666668,8.778265014606626,47.555,23.308876206286737,52.888333333333335,16.5445573125021,67.11166666666666,16.463607644336847,14.468333333333334,3.624292574650488,13.100333333333332,4.978884399809527,58.20333333333333,14.332946196322188,54.28666666666667,28.286385182038845,53.325,30.439868429413423,41.61,25.652579597381624,51.51833333333333,25.67637000564267,51.8,22.01543186040192,17.333333333333332,7.8846424564888595,90.16666666666667,4.02077936060494,2.958333333333333,0.13090709173557652,6
3,Female,Ntg,45% HFD,B6xBXD66,0.5654545454545454,0.5882918261605142,18.241818181818182,19.630150186986253,43.81909090909091,18.33259417242713,41.63636363636363,18.842077524905406,49.36909090909091,19.309268476327865,13.222727272727273,4.079821297334212,9.11990909090909,8.301654491178795,32.17090909090909,21.318142721421797,32.655454545454546,17.324347239441007,37.12909090909091,17.93003985190521,36.807272727272725,13.302553958476613,30.599090909090908,19.711267566823526,33.88181818181818,12.82838479168895,17.95,5.080848354359732,100.54545454545455,10.7922531138186,3.2990909090909093,0.35300012876639425,11
3,Female,Ntg,45% HFD,B6xBXD68,1.0914285714285714,1.2066265449788594,14.287142857142857,12.828675840067199,39.80714285714286,14.463528516335742,42.38142857142857,16.803590319305204,57.52285714285714,12.981680315333751,16.58142857142857,2.6646540023764715,13.228142857142856,4.230761650442759,46.182857142857145,19.347777404037668,58.34571428571429,25.13222158713316,56.95428571428571,24.354310951138856,52.55,32.29418575120502,43.03285714285715,26.14904568958857,51.41,23.895675340948202,17.187142857142856,5.745559776284391,100.71428571428571,22.126261061720946,3.302857142857143,0.7224890837863754,7
3,Female,Ntg,45% HFD,B6xBXD73,0.7357142857142857,1.2657521761500437,10.19,11.206814890949166,23.237142857142857,26.250776949953128,35.04857142857143,21.478831771903106,43.04857142857143,18.457143538994533,13.142857142857144,3.5653457723186506,11.038714285714287,3.547862347681381,36.68,17.214679782092958,51.6,19.690123581802798,54.005714285714284,21.163094336716497,44.72714285714286,16.30516760037107,37.028571428571425,24.067310768323235,44.815714285714286,15.615059885831217,16.647142857142857,4.141206403475982,94.57142857142857,2.9920529661723827,3.1028571428571428,0.09741907508530452,7
3,Female,Ntg,45% HFD,B6xBXD74,5.97375,9.572527562173505,42.83375,8.146545170456351,50.332499999999996,15.395691187564692,64.91499999999999,15.812352314386551,75.41625,18.759981676430282,16.05875,3.7150175446615132,11.232999999999999,5.919482096071774,51.885000000000005,19.891988337016492,52.93875,16.80561422985953,56.82875,18.555230635283717,47.33875,22.17590419319389,56.75,24.838439104397384,53.14,18.343247881908557,19.3975,12.60657623170202,94.125,4.793969425970806,3.08875,0.15679262919993586,8
3,Female,Ntg,45% HFD,B6xBXD75,0,0,14.221666666666666,11.317152321439641,30.445,16.821168508757054,26,24.20510524662101,35.776666666666664,18.701412424377647,12.748333333333333,2.948222628409643,6.022000000000001,5.274544985114831,21.508333333333333,14.075251211494118,23.098333333333333,17.0603240492866,24.906666666666666,20.810372093421748,17.44333333333333,18.78827790582912,18.073333333333334,20.09864738400738,20.998333333333335,16.15762410339672,16.505,4.639589421489793,90.83333333333333,2.857738033247041,2.9816666666666665,0.09389710680668849,6
3,Female,Ntg,45% HFD,B6xBXD77,0.6799999999999999,0.8424488115013279,12.776666666666667,6.229868912478549,51.443333333333335,18.283074869033015,42.445,20.431537142368903,63.445,17.787165878801492,15.450000000000001,4.118621128484629,14.300666666666666,7.21488599124523,32.48166666666667,15.764550633198102,45.935,16.1695810087955,38.765,19.677508734593413,39.985,27.619388660866484,34.39,17.752839772836346,38.31,16.93967177958298,15.785,2.89839093291433,94.66666666666667,3.3862466931200785,3.1066666666666665,0.11183320914051725,6
3,Female,Ntg,45% HFD,B6xBXD83,2.024,3.870049095295821,22.798,17.61122142271796,39.864,23.096228696477702,48.132,16.228897682837243,60.8,13.2268250158532,16.672,3.4998671403354726,12.227399999999998,7.857620269521806,53.658,10.89887471255634,55.878,19.78215155133536,62.882,10.869722627555863,50.198,26.968824965133358,43.69,25.31364750485398,53.28,12.966512638331093,29.118,11.28905974826956,92,0,3.02,0,5
3,Female,Ntg,45% HFD,B6xBXD87,2.4642857142857144,3.9918744850961816,23.43,15.032687717105016,46.285714285714285,15.162684301867372,41.43,18.755311247750598,68.28714285714285,19.421583109422116,15.625714285714286,3.1132879572506464,12.971571428571428,9.514526908139693,57.79714285714286,21.694155675577477,62.01,21.95609330762951,53.08,24.136178929841677,54.95,20.523608357206587,41.47714285714286,25.383123470976876,53.86571428571428,17.275331986335175,16.954285714285714,5.033993964844935,99.28571428571429,6.550172662209898,3.257142857142857,0.2141428094920371,7
3,Female,Ntg,45% HFD,B6xBXD99,2.0116666666666667,2.819215611950719,24.778333333333332,20.64418505697589,45,20.807477502090443,50.223333333333336,21.198567561669506,52.888333333333335,26.94035665440728,12.455,5.386875717890659,8.955333333333334,12.348900755397892,47.486666666666665,19.345004178512518,60.763333333333335,23.553914890452216,46.083333333333336,26.640414160944772,42.315,34.31923469426438,34.07333333333333,24.552817896662425,46.14333333333333,21.78021732367854,22.958333333333336,10.292085146687558,92,0,3.02,0,6
3,Female,Ntg,45% HFD,B6xD2,0.1775,0.355,10.002500000000001,6.7326734412614035,22.3325,25.430209561333413,42,41.9451141374058,47.165,26.125778457301514,13.692499999999999,1.9293068703552583,13.115499999999999,10.07661432889705,22.175,12.421039945726498,29.044999999999998,20.54573029447562,26.884999999999998,23.03825586569724,19.9575,12.802386170814668,10.557500000000001,5.598126918889925,21.755,13.858437862905038,17.4675,5.841291951843074,90.25,3.5,2.9625,0.11499999999999999,4
3,Female,Ntg,45% HFD,B6xD2Gpnmb,0.71,0.72131823767322,17.068,9.148940922314452,42.534,28.694699510536783,58.666,20.58815751834049,71.066,12.207038133798058,15.092,1.0402019034783594,17.8126,7.001749945549326,52.862,27.662048369562225,53.038,27.105499810923984,60.354,21.142553771954795,30.689999999999998,10.808998566009711,43.07,22.24189964908573,48,12.275522392142832,15.267999999999999,4.227791385581837,92,14,3.02,0.45999999999999996,5
3,Female,Ntg,6% Extruded,B6,0.39615384615384613,0.8075532847387271,10.563846153846153,10.51700728856324,28.872307692307693,13.499812439342849,38.41,15.220908317180022,51.79461538461538,17.590513359660946,12.992307692307692,3.0977711176644247,13.322999999999999,6.094298879554015,43.73153846153846,17.194359950360585,50.18,14.882363163601852,42.55384615384615,19.66986465741505,34.64076923076923,22.740107542086097,27.383846153846154,17.607731984586366,39.706153846153846,13.63033231342358,18.20846153846154,6.60206766368669,113.3076923076923,26.96721656439109,3.7184615384615385,0.8839008820171916,13
3,Female,Ntg,6% Extruded,B6xBXD100,3.5533333333333337,4.835548917479104,36.22,10.633734057235023,44.89,5.548441222541696,63.336666666666666,15.534906930308058,60.22,37.21715061634891,18,4.978955713801841,9.044666666666666,10.157092119959003,55.35666666666666,21.09297829452572,51.71,12.061956723517126,71.32000000000001,12.246644438375762,58.980000000000004,25.41063360091598,54.446666666666665,7.710086467305884,58.35333333333333,13.616201134432956,10.933333333333334,2.5890796305508514,97,0,3.18,0,3
3,Female,Ntg,6% Extruded,B6xBXD113,1.46,1.7184367896434247,23.482222222222223,17.857073372880688,43.75222222222222,20.724452814114166,51.852222222222224,25.573301887797836,47.25888888888889,21.6537499318504,12.955555555555556,2.347238329990753,7.943,3.662778112307652,48.75555555555555,18.083374347111707,51.98222222222222,27.424088306531623,52.69888888888889,28.774090100489904,48.70777777777778,29.694509079027466,37.92666666666667,24.697703334520803,48.028888888888886,23.57118815654211,16.20888888888889,9.483081572522252,88.44444444444444,5.525194818083592,2.9022222222222225,0.18260461233069777,9
3,Female,Ntg,6% Extruded,B6xBXD12,0.10142857142857142,0.2683547758365513,19.90714285714286,20.284740335439114,47.715714285714284,30.431778268307433,53.90428571428571,30.005278345175014,56.892857142857146,29.615325263724362,14.375714285714286,2.9735380561594593,11.714571428571427,10.343290737754318,41.208571428571425,15.060788412930037,32.30714285714286,17.388377070412787,30.05857142857143,13.787485181099838,33.10142857142857,14.221592068132912,31.77857142857143,20.108352682879012,33.69,9.945628855599496,16.055714285714284,4.212991245907738,95,3.7416573867739413,3.1185714285714288,0.12294017127971521,7
3,Female,Ntg,6% Extruded,B6xBXD124,0.15285714285714286,0.4044219861198732,13.81,10.247209376215556,42.28714285714286,13.011822463034292,51.81,31.329729757319434,57.42857142857143,15.691652163460914,9.838571428571429,1.6762401237236129,14.037857142857144,5.101372117008371,46.72,19.678240097461288,68.95571428571428,20.98257201992712,71.93571428571428,19.990021558386623,68.38714285714286,19.291392479795846,53.61857142857143,29.150489091706753,61.91285714285714,20.664680588132104,11.162857142857142,3.097954778482703,95.85714285714286,12.720437249148466,3.145714285714286,0.41672761459003993,7
3,Female,Ntg,6% Extruded,B6xBXD125,1.3616666666666666,2.843592211739698,15.888333333333334,11.972048140007901,41.221666666666664,34.850565801241544,50.11333333333334,29.637943698351723,56.335,27.715964172296083,12.996666666666666,2.03738721569236,13.023166666666667,7.186386419242057,46.894999999999996,28.739971294348923,46.638333333333335,23.69907037557943,45.97,33.38646851645139,46.04666666666667,31.09072058776809,35.595,22.945167465067673,44.25833333333333,23.789788915975414,15.411666666666667,3.661805110415718,92,7.6681158050723255,3.02,0.2519523764523764,6
3,Female,Ntg,6% Extruded,B6xBXD14,0.355,0.5940286188391936,12.555,15.91413554045585,28.555,12.060004560529817,55.776666666666664,17.670859250943817,38.001666666666665,22.414400207604633,11.956666666666667,2.6418831667329017,10.356166666666667,7.024168887965796,40.835,11.65332184400654,39.68833333333333,23.2407808962321,49.519999999999996,36.61422291951585,44.751666666666665,27.095060373925477,47.00333333333333,29.410119120239322,44.37,21.962401508031856,14.346666666666668,4.886531148643859,89.5,7.314369419163897,2.935,0.2361143790623518,6
3,Female,Ntg,6% Extruded,B6xBXD152,5.3075,4.855296813054496,42.6675,26.63641157191733,57.832499999999996,10.635714429626786,53.00125,28.420979392745373,70.33375,24.93675195798935,10.00625,3.6191393511244,7.816749999999998,11.420032283542058,54.435,28.806744745929606,68.265,29.726437968342495,68.73625,29.8552421515648,66.29875,28.655202687669625,52.36125,36.20845972086003,62.005,26.679978582128907,14.3175,10.587754044852275,87.5,5.398412465054624,2.87,0.17784423361068363,8
3,Female,Ntg,6% Extruded,B6xBXD154,2.334285714285714,3.9735075065692156,9.905714285714286,12.485962594240057,23.81,18.31781464403801,42.761428571428574,11.979608269293045,32.761428571428574,22.742420296713824,14.945714285714287,3.92995698510326,8.751857142857142,4.890607952275171,42.255714285714284,19.74011386081892,57.207142857142856,30.502174083325993,60.75571428571429,26.576747893063,50.04714285714286,30.324892258278354,41.87285714285714,31.39811656468464,50.43714285714286,26.168839430568127,15.462857142857143,7.3964264215581705,95.42857142857143,7.138093649734567,3.1314285714285712,0.23362566721349848,7
3,Female,Ntg,6% Extruded,B6xBXD156,0.65,1.12583302491977,10.223333333333333,13.861083411239301,25.55666666666667,7.696079088297711,50,11.09814849423092,52,31.354248515950754,16.75,2.809822058422918,14.97733333333333,7.412690829471664,22.933333333333334,13.479214863386268,45.67333333333333,23.84704244415507,51.07333333333334,21.098057572519167,45.18,20.80553051474535,42.593333333333334,16.85920915503848,41.49,16.831283373528,29.046666666666667,7.0968255814366294,85,0,2.79,0,3
3,Female,Ntg,6% Extruded,B6xBXD16,2.7781818181818183,2.711578205332895,26.06,12.8109866911179,46.11909090909091,19.135736439732575,48.847272727272724,19.4018360424518,58.12,26.19051889520328,12.646363636363636,3.293005535152569,9.890818181818181,7.547496125446924,70.04636363636364,10.118988361221959,75.22727272727273,10.00881020991915,68.87636363636364,27.85175013270343,74.5409090909091,20.92651832223672,69.56,25.31777912850967,71.66090909090909,14.196499184337984,12.15090909090909,2.674907305105934,96.36363636363636,3.7221694553775295,3.16,0.12255610959882818,11
3,Female,Ntg,6% Extruded,B6xBXD160,2.31,2.6169447835214252,14,9.817784882548608,43.11,20.35770861369226,41.333333333333336,22.581014887142103,56.446666666666665,22.333150994280526,19.273333333333333,10.509164254750868,12.556333333333331,7.124908443856198,65.63333333333334,9.408625475239907,78.05,8.951491495834645,75.90666666666667,10.553531794301534,62.08333333333333,29.425611859965347,48.07666666666667,15.228290558474821,65.91,11.296428639176188,30.330000000000002,10.636766425939793,85,0,2.79,0,3
3,Female,Ntg,6% Extruded,B6xBXD161,3.623,7.60870853401256,13.599,10.0725076321639,38.733,25.274738398470344,49,28.95565805388186,37.467,20.56680553707843,14.207,4.2149497163206,8.1871,5.958883367619212,28.535,21.685710220737015,35.454,18.126667402231195,34.37,23.088272155168113,22.107,15.220146042517317,23.489,16.365404873288856,28.818,14.65360463807076,16.541,5.310625512435736,87.2,7.223418704310154,2.861,0.23732069254725993,10
3,Female,Ntg,6% Extruded,B6xBXD169,0.6311111111111111,1.09387435800969,24.074444444444445,15.641980462133873,58.89,9.667931526443494,68,15.31932358167292,57.55555555555556,25.7448917802693,13.43,2.538178480721953,10.955333333333332,7.9679184546530095,39,13.58424823094749,47.32555555555555,21.312937450707675,45.8,26.947219708162844,49.17444444444445,30.639056003372197,52.41777777777778,22.261834368363367,46.74444444444445,18.596829777620105,17.22,5.357611408081031,85.77777777777777,7.3786478737262184,2.8155555555555556,0.24244128727957573,9
3,Female,Ntg,6% Extruded,B6xBXD172,1.78,NA,5.33,NA,4,NA,4,NA,0,NA,8.7,NA,-1.599,NA,2.44,NA,5.32,NA,7.54,NA,13.97,NA,10.89,NA,8.04,NA,14.8,NA,98,NA,3.21,NA,1
3,Female,Ntg,6% Extruded,B6xBXD19,0.2675,0.49531375337831507,14.33375,15.80991274711624,38.83375,16.33725447951924,54.582499999999996,17.72189505345617,49.75,28.1576008515336,15.58,2.590581843083574,12.199749999999998,10.533054661398085,46.3025,14.403913902626805,60.67,21.68162619098748,62.86,24.280891958198616,44.65,31.015784921322147,42.6125,30.895958473560906,51.42875,21.245245140299712,21.585,10.208174595461648,89.75,5.203021100421233,2.94375,0.1712923565970514,8
3,Female,Ntg,6% Extruded,B6xBXD28,1.2161538461538461,1.6667160249101547,19.385384615384616,19.689112310862154,37.95,22.982503127379317,47.283076923076926,18.687098216245072,48.614615384615384,22.855172870120168,14.61923076923077,2.7398402068322083,9.702076923076921,7.262137649727505,46.83615384615385,28.967515293992548,53.56076923076923,28.551338690605053,55.30692307692308,28.97155512585157,49.956923076923076,28.780630750736794,32.308461538461536,19.772275980167215,47.59615384615385,22.944210794323673,16.766923076923078,7.249444098935431,92.3076923076923,8.75009157461238,3.0292307692307694,0.28555389270858417,13
3,Female,Ntg,6% Extruded,B6xBXD31,3.2,NA,16.67,NA,39.33,NA,54.67,NA,32,NA,13.1,NA,6.133000000000003,NA,47.67,NA,66.52,NA,74.94,NA,78.05,NA,58.67,NA,65.16,NA,12.5,NA,96,NA,3.15,NA,1
3,Female,Ntg,6% Extruded,B6xBXD33,26.11,NA,34.67,NA,40.67,NA,75.33,NA,95.33,NA,8.4,NA,21.664,NA,75.56,NA,91.13,NA,82.26,NA,84.26,NA,64.44,NA,79.5,NA,11.6,NA,93,NA,3.05,NA,1
3,Female,Ntg,6% Extruded,B6xBXD34,2.04,1.8809040379562165,15.670000000000002,4.2426406871192865,45,3.295117600329309,51,11.78039897456788,25.335,16.030110729499032,11.01,4.90732106143464,3.4994999999999985,2.0286893552242047,45.675,27.59837766971095,64.195,35.277557313396855,49.89,48.60652013876328,55.765,33.70778025916272,32.89,45.254833995939045,49.690000000000005,38.08477123470745,11.76,1.895046173579947,109,0,3.57,0,2
3,Female,Ntg,6% Extruded,B6xBXD38,1.741,2.6164074181552417,8,6.394210923431704,25.933,15.813557509653263,43.4,20.413043760193027,50.068,16.316205849808753,15.733,3.6191007170290246,14.367099999999997,4.844694496732138,28.069,14.808028190440782,30.907,18.837671506260474,28.204,19.691300504424678,24.834,15.510253382843235,19.358,16.67359509324049,26.288,12.03206900098418,15.604000000000001,3.163974996389475,83.6,5.521674464226308,2.744,0.18142644668172156,10
3,Female,Ntg,6% Extruded,B6xBXD39,7.28375,7.931964155059128,41.165,13.535960570695696,49.25,12.67840345965194,64.0825,19.24785312703731,60.4975,18.996516033961896,14.28375,4.086926674514377,7.283,8.545974658114947,57.9825,7.177456274435154,62.39,20.423406739746994,72.69875,14.047935727867126,69.37375,18.837367072239307,66.6675,18.446674303438623,65.81625,10.215532903378072,15.425,5.189582972510549,100,22.538855339169288,3.2825,0.7398020970889059,8
3,Female,Ntg,6% Extruded,B6xBXD48a,4.62,2.049414550548522,37.553333333333335,21.265691461444025,50.443333333333335,17.153382562437454,53.11333333333334,14.302784111260761,57.776666666666664,24.673032511901194,16.933333333333334,4.441095960833692,6.333999999999999,0.17651062290978295,59.42333333333333,25.008243307624255,68.66333333333333,22.18274179025968,61.27333333333333,30.10958374560056,61.64333333333333,23.82925163183547,66.15,22.50606140576356,63.45333333333333,22.23250398253272,20.433333333333334,3.6295086903509866,97,0,3.18,0,3
3,Female,Ntg,6% Extruded,B6xBXD49,2.6633333333333336,4.61302865082511,22.223333333333333,24.779800913916425,32.443333333333335,7.782649506005864,58,24.039319873906585,63.776666666666664,17.33431663877562,11.323333333333332,4.901186931074281,15.021666666666668,8.955652981962471,48.22666666666667,11.988771135247069,58.75666666666667,29.971828995463945,50.63,18.855336114744816,57.42666666666667,20.140509758527294,65.48333333333333,24.466148722946432,56.153333333333336,13.082875575856145,12.843333333333334,8.334424595215516,97.66666666666667,1.1547005383792515,3.2033333333333336,0.04041451884327371,3
3,Female,Ntg,6% Extruded,B6xBXD50,0,0,8.75,7.644261464218328,20.097142857142856,12.581266118434073,29.904285714285713,9.724713975473104,27.334285714285713,21.838922330816338,14.788571428571428,3.999376737157214,6.555999999999999,5.8791297541954854,25.181428571428572,9.069769252065583,37.75714285714286,16.702086410870663,30.44,22.584128645282437,29.967142857142857,24.21923389531945,25.047142857142855,11.632143273827792,29.68857142857143,14.163066321211929,16.504285714285714,3.1515967230535544,88,9.780933834080807,2.888571428571429,0.321373540262655,7
3,Female,Ntg,6% Extruded,B6xBXD55,0.19777777777777777,0.5933333333333334,0.9633333333333334,2.08497002376533,15.334444444444445,16.033472106121547,26.296666666666667,16.323258712646812,23.55666666666667,18.64515151453589,13.077777777777778,2.5798099628547146,7.874222222222222,6.041126959801825,17.91111111111111,10.720482083894879,29.858888888888888,13.522900432640593,30.55,15.56720029420833,21.77777777777778,14.399190756582275,11.955555555555556,16.620840164617967,22.41111111111111,10.794217716495769,15.614444444444445,4.06744732944113,93.33333333333333,10.428326807307105,3.0633333333333335,0.34281919432843894,9
3,Female,Ntg,6% Extruded,B6xBXD60,0.6225,0.7328653809989025,9.665,8.803955550395136,32.33,16.3707055437449,54.67,15.05545305418162,56.332499999999996,26.958280576970534,12.575,2.475648063302483,16.23425,8.975020905268131,49.1125,19.768623919399815,37.915,20.63490489437739,34.865,20.335814875894858,21.009999999999998,14.327067622743554,31.445,20.594126185233822,34.900000000000006,17.1210708387842,20.015,4.54191222577745,85,0,2.79,0,4
3,Female,Ntg,6% Extruded,B6xBXD61,0.355,0.6643364035959923,22.335,18.331446050045106,40.832499999999996,17.21845666719291,61.99875,19.192955134259922,50.835,25.490664397550947,13.852500000000001,3.3214099845870106,10.666625,7.8777546282010364,38.60875,23.054270405470902,41.6325,16.3073267932809,33.675,20.44102387706783,23.50375,11.044800893891853,27.4725,17.118160573746568,32.99625,10.671417013285001,18.51375,2.934440503985141,88.5,3.7416573867739413,2.9050000000000002,0.12294017127971521,8
3,Female,Ntg,6% Extruded,B6xBXD62,7.586,7.1266576239418775,39.6,20.85061523206343,55.134,15.234084737120828,60.734,23.01768315399658,70.468,15.210461166213499,14.573,4.4418791068645715,9.8204,5.475482793528094,67.695,16.952568635263898,69.647,15.885482575819557,69.912,20.520601464003057,60.001,19.56875312555424,48.912,19.505150203073146,63.252,14.227651324875172,17.44,7.140122937005746,97.4,7.647802879839992,3.195,0.25136295139366366,10
3,Female,Ntg,6% Extruded,B6xBXD64,1.155,1.6334166645409247,5.335,7.544829355260462,23,3.295117600329309,26.665,15.082587642709058,45.335,1.8879751057680831,12.465,2.5809397513308974,12.3665,1.651094334070589,28.825,3.768879143724297,31.265,25.08107752868684,28.38,22.259721471752513,24.5,7.679179643685906,18.665,2.510229073212244,26.29,10.847018023401638,17.71,1.4707821048680176,100,0,3.28,0,2
3,Female,Ntg,6% Extruded,B6xBXD65,1.3033333333333332,2.0184119169948107,17.445,11.26142575342927,45.778333333333336,23.745945689036407,55.445,19.185392099198808,59.333333333333336,17.074477639642936,13.165,4.325282649723599,13.533166666666666,4.671186633679571,52.068333333333335,23.16724706707007,56.281666666666666,26.426115428996873,54.58166666666666,15.545900317018202,48.3,22.821465334197978,30.148333333333333,17.432062891885938,48.288333333333334,16.634814596702505,14.648333333333333,4.178149909549282,89.5,5.394441583704471,2.9366666666666665,0.17500476183997582,6
3,Female,Ntg,6% Extruded,B6xBXD66,1.185,1.6472370806899657,15.333333333333334,9.835355950176215,33.891666666666666,16.617425091351148,41.888333333333335,22.021588876978576,47.88666666666666,20.383711798067267,12.301666666666666,1.9971721675075151,10.565666666666665,6.152104702186617,24.169999999999998,23.74099829409033,23.43,8.289395635388626,24.426666666666666,16.98638474386668,24.39,22.645809325347596,19.036666666666665,22.05576719741725,23.11,16.978641877370524,16.02166666666667,3.5915535171658894,90.16666666666667,5.946988033169957,2.9583333333333335,0.1934338818993888,6
3,Female,Ntg,6% Extruded,B6xBXD68,1.3916666666666666,1.999464094868089,22.445,14.616419192127736,48.111666666666665,20.967364561781878,51.443333333333335,24.69370905041741,39,28.677501983262072,15.341666666666667,3.416954296836097,5.299666666666669,10.56290624149749,41.75833333333333,23.398349870592728,32.519999999999996,33.559423117807015,35.58833333333333,33.9765297914114,37.84166666666667,32.03889474789458,29.853333333333335,31.2071323044375,35.51166666666666,29.471954408669042,20.10333333333333,4.451205080275078,90.83333333333333,2.857738033247041,2.9816666666666665,0.09389710680668849,6
3,Female,Ntg,6% Extruded,B6xBXD73,0.5585714285714286,0.9592780023091771,7.430000000000001,12.570403069644717,18.857142857142858,16.25561719763942,23.334285714285716,7.036466578103098,29.045714285714286,11.128932049906163,15.901428571428571,4.592393815036005,6.93242857142857,5.748464573464897,25.66,10.425251395849727,25.562857142857144,19.11370513033838,27.62,13.380967827477951,28.477142857142855,30.921878831600615,20.984285714285715,21.79127337348819,25.69,15.893198755023064,18.292857142857144,4.934125097338987,90,6.658328118479393,2.954285714285714,0.2187736381786086,7
3,Female,Ntg,6% Extruded,B6xBXD74,2.398,3.000899124521775,31.202,18.79995023634076,46.036,23.422567085801866,58.466,23.426147878907546,56.134,27.802705383949,16.204,4.439389847965847,8.7226,6.307639216766357,44.567,23.191641238457734,53.37,23.158559732610506,44.235,26.824406071917252,44.103,26.078326910376067,32.779,27.257702866447783,43.8,21.681362195827703,19.34,11.403372795410625,89.3,4.056544780420347,2.9290000000000003,0.13403565031571088,10
