AgeGrp,Sex,Genotype,Diet,Line,NB.Average_mean,NB.Average_sd,IS.Average_mean,IS.Average_sd,GS.Average_mean,GS.Average_sd,Age.Tested.Days_mean,Age.Tested.Days_sd,Age.Tested.Months_mean,Age.Tested.Months_sd,sample.n
6,Male,5XFAD,45% HFD,B6xBXD14,136.92416666666682,52.12886755347191,25.550833333333347,12.371974415020668,-3.7833333333333323,0.3931920650267491,164,2,5.375,0.07000000000000028,4
6,Male,5XFAD,45% HFD,B6xBXD152,71.15222222222233,34.57573608653816,12.669999999999991,5.720781803603794,-3.13,0.6319370573438794,173.33333333333334,13.279056191361393,5.68,0.4330127018922193,3
6,Male,5XFAD,45% HFD,B6xBXD154,32.03266666673328,40.87132310334559,14.447999999999986,5.314193573189936,-3.412666666666666,0.24112467959773654,175,7.681145747868608,5.736,0.25095816384409564,5
6,Male,5XFAD,45% HFD,B6xBXD16,38.387999998666665,28.774144701582916,5.7166666666,0.8915685305077028,-3.348000000066666,0.2838387649192548,171.2,3.8340579025361627,5.612,0.12049896265113641,5
6,Male,5XFAD,45% HFD,B6xBXD161,109.31541666666666,75.86338357900705,22.310000000000006,13.830334385196513,-3.416666666666668,0.479576532780381,179.375,3.3354160160315836,5.8774999999999995,0.11042127124271436,8
6,Male,5XFAD,45% HFD,B6xBXD169,22.92722222222223,25.571349629064414,17.586111111111116,11.654969834875255,-3.51222222222222,0.2425207131283772,170.33333333333334,7.0898989179442236,5.586666666666667,0.23209193580705614,6
6,Male,5XFAD,45% HFD,B6xBXD19,18.732222222222244,13.505146892669964,30.6088888888889,8.62191028931738,-2.74888888888889,0.026736020923371937,171,0,5.61,0,3
6,Male,5XFAD,45% HFD,B6xBXD38,27.85466666666666,11.686443142947004,18.66800000000002,8.37528228379995,-3.063333333333334,0.4548992562461845,168.4,4.505552130427524,5.522,0.1473770674155241,5
6,Male,5XFAD,45% HFD,B6xBXD39,103.05866666733334,74.61431500244024,18.89333333266668,9.317595360764136,-3.396000000066668,0.38072591478735507,174.6,6.024948132556827,5.724,0.19869574731231662,5
6,Male,5XFAD,45% HFD,B6xBXD50,15.61133333333334,13.299891937739774,33.5073333334,21.07874619390112,-3.445333333266668,0.16175427192641495,180.8,3.8340579025361627,5.928,0.12833549781724451,5
6,Male,5XFAD,45% HFD,B6xBXD55,45.660476190476174,55.726764778680746,15.87523809523811,6.455722944036461,-2.9399999999999995,1.000609073773828,175,11.916375287812984,5.735714285714286,0.390506386753454,7
6,Male,5XFAD,45% HFD,B6xBXD60,54.03666666722228,44.71946307506595,25.3461111111111,15.298906484766464,-3.403888888944445,0.06926331928549548,170.16666666666666,2.401388487243717,5.58,0.07668115805072324,6
6,Male,5XFAD,45% HFD,B6xBXD62,79.48866666666666,59.92477277572459,21.833333333266673,11.801091757657877,-3.4286666666,0.23220680438589908,173.6,4.560701700396552,5.692,0.15155856953666455,5
6,Male,5XFAD,45% HFD,B6xBXD65,25.673333332857144,21.932922573123907,14.87142857,8.810632014314496,-3.4900000000952387,0.19459359362052056,184.42857142857142,5.028490259085155,6.045714285714285,0.16184943032101815,7
6,Male,5XFAD,45% HFD,B6xBXD66,36.67066666666666,24.226318838082765,9.94400000006668,3.469110837020138,-3.356666666733334,0.3522546427515185,175.6,2.1908902300206643,5.756,0.07668115805072308,5
6,Male,5XFAD,45% HFD,B6xBXD68,112.21166666666664,95.86718037066818,31.301666666666698,21.375837995269332,-3.3833333333333346,0.41483597829611024,172.5,2.1213203435596424,5.655,0.06363961030678918,2
6,Male,5XFAD,45% HFD,B6xBXD73,31.95799999933334,23.781080317110668,6.109999999866666,1.3134242775637626,-3.2060000001333337,0.34105555110682007,171,5.787918451395113,5.608,0.19005262429127354,5
6,Male,5XFAD,45% HFD,B6xBXD74,98.31916666666665,59.080324441484855,29.571666666666676,10.902184796330188,-3.093333333333335,0.39007121856855337,176.5,5.196152422706632,5.785,0.16743157806499148,4
6,Male,5XFAD,45% HFD,B6xBXD75,134.584444445,71.37676931916762,13.668333333277783,5.926906538183849,-3.017777777888888,0.24653750360092772,177.16666666666666,8.424171571535487,5.806666666666667,0.27667068270177564,6
6,Male,5XFAD,45% HFD,B6xBXD77,101.23000000000017,48.30098503711463,33.0725,9.793521053718585,-3.3100000000000027,0.23911875245947986,184.25,2.5,6.04,0.08000000000000007,4
6,Male,5XFAD,45% HFD,B6xBXD83,51.836555556111115,57.97684376090106,12.751666666666667,1.7670650501325824,-3.31277777777778,0.322231225927846,177,3.0983866769659336,5.803333333333334,0.09811557810392098,6
6,Male,5XFAD,45% HFD,B6xBXD87,60.045555561111065,48.360976410571546,30.01499999999999,16.218484207841374,-3.2872222221666667,0.35268756501711895,176.16666666666666,5.913261931173578,5.776666666666667,0.19190275315030425,6
6,Male,5XFAD,45% HFD,B6xBXD99,24.9625,28.021211591829417,14.845833333333342,6.217507762582828,-3.9050000000000025,0.4076899693530742,164,0,5.38,0,4
6,Male,5XFAD,45% HFD,B6xD2Gpnmb,43.008333333333326,27.31396258055306,20.84499999999998,13.979390783101627,-3.494166666666665,0.1833106046517135,166,3.4641016151377544,5.4399999999999995,0.11547005383792526,4
6,Male,5XFAD,6% Extruded,B6,64.31199999960002,59.06446682826125,19.81506666666666,16.688804356899823,-2.560799999986666,0.8628920365193132,180.72,12.924524491575438,5.9256,0.42397995235624053,25
6,Male,5XFAD,6% Extruded,B6xBXD102,156.7833333,NA,27.74,NA,-2.8,NA,171,NA,5.61,NA,1
6,Male,5XFAD,6% Extruded,B6xBXD113,42.599333333333405,61.483754557154874,18.342666666666673,16.56033571184139,-3.475999999999998,0.201320639776452,169.2,2.6832815729997477,5.55,0.08944271909999171,5
6,Male,5XFAD,6% Extruded,B6xBXD12,50.0325,32.57862857480062,10.715833333333334,7.348037971937613,-2.984166666666665,0.406724722631902,177,6.928203230275509,5.805,0.22516660498395386,4
6,Male,5XFAD,6% Extruded,B6xBXD124,19.0833333333333,NA,10.3,NA,-2.89,NA,178,NA,5.84,NA,1
6,Male,5XFAD,6% Extruded,B6xBXD14,115.46700000666667,57.50782346205329,22.36700000033334,11.131808771457626,-3.276000000033334,0.4037594932224002,163,2.581988897471611,5.343,0.08654478609367548,10
6,Male,5XFAD,6% Extruded,B6xBXD152,52.312000000000005,68.08669957406431,23.047333333333334,26.0006193729645,-2.957999999999998,0.38679308278314634,172.6,3.1304951684997055,5.656000000000001,0.09838699100999064,5
6,Male,5XFAD,6% Extruded,B6xBXD154,25.286666665833334,28.822462562298334,15.75666666583335,5.272762997500922,-2.865,0.24362235499200746,176.25,8.180260794538684,5.775,0.26751946969644413,4
6,Male,5XFAD,6% Extruded,B6xBXD156,52.2325,40.30697222795561,13.549166666666657,4.998344448137014,-2.784166666666665,0.41590931169614154,181,0,5.93,0,4
6,Male,5XFAD,6% Extruded,B6xBXD16,87.80866667033332,53.84401642097212,12.906333333700003,11.62810351075653,-3.119666666733333,0.309848429715379,171.9,7.922541679705236,5.638,0.26097254006248755,10
6,Male,5XFAD,6% Extruded,B6xBXD160,89.79666666666668,66.64795020603908,6.373333333333333,2.1469375260451224,-3.440833333333335,0.6565926354208463,174,0,5.7,0,4
6,Male,5XFAD,6% Extruded,B6xBXD161,93.47333333166651,11.82282538379586,25.258333335,11.004938535509611,-3.2799999998333353,0.047140451843398525,169.5,0.7071067811865476,5.555,0.0212132034355966,2
6,Male,5XFAD,6% Extruded,B6xBXD169,42.24055556055555,49.685061724179356,13.16722222216666,7.9814538962,-3.476111111055555,0.36998748724758074,173.5,3.6742346141747673,5.69,0.1224744871391589,6
6,Male,5XFAD,6% Extruded,B6xBXD19,27.207333333333334,35.49017034491536,16.678,5.527390684380636,-3.3633333333333337,0.3590264614203252,174,0,5.7,0,5
6,Male,5XFAD,6% Extruded,B6xBXD197,127.34083333333325,56.25047103506479,37.92583333333332,29.738769480010173,-3.7983333333333325,0.4960473394374382,175,0,5.74,0,4
6,Male,5XFAD,6% Extruded,B6xBXD216,36.919166666666655,40.232852282404494,17.248333333333324,4.6439490698071495,-3.86,0.25639957242698297,175,0,5.74,0,4
6,Male,5XFAD,6% Extruded,B6xBXD28,104.68733332800001,55.25804382274487,12.9900000012,11.734220375217259,-3.224,0.3874948026741062,186.4,7.6681158050723255,6.116,0.2519523764523764,5
6,Male,5XFAD,6% Extruded,B6xBXD38,94.31666666666666,74.2288219704713,7.503333333333334,4.0239546605736285,-2.590000000333333,0.2386070689089773,188,0,6.16,0,3
6,Male,5XFAD,6% Extruded,B6xBXD39,61.03466666666666,73.35443554717358,19.184666666666665,10.341600348968125,-3.371333333333334,0.11748758799691637,170.4,13.390294993016397,5.584,0.44065859800984225,5
6,Male,5XFAD,6% Extruded,B6xBXD50,18.517777777777777,10.105225454262833,16.723333333333322,19.953738997992314,-2.8944444444444435,0.5106894395850603,169,6.928203230275509,5.54,0.22516660498395386,3
6,Male,5XFAD,6% Extruded,B6xBXD55,44.137142857142855,37.30166863652058,20.669523809523817,17.643833717590063,-3.525714285714286,0.1787374889246509,173.42857142857142,4.117326918327103,5.685714285714286,0.13538305443655582,7
6,Male,5XFAD,6% Extruded,B6xBXD60,13.02,NA,14.6666666666667,NA,-3.32333333333333,NA,176,NA,5.77,NA,1
6,Male,5XFAD,6% Extruded,B6xBXD61,55.1375,27.08411730489262,10.720833333333328,7.556369094273296,-2.8899999999999975,0.5464430436925686,166,9.237604307034012,5.4399999999999995,0.3002221399786057,4
6,Male,5XFAD,6% Extruded,B6xBXD62,92.98555555555568,60.76928093358672,10.879444444444445,3.9143879423177967,-3.3688888888888884,0.18089489479519244,174,4.516635916254486,5.705,0.1474788120375262,6
6,Male,5XFAD,6% Extruded,B6xBXD65,8.78,NA,11.6866666666667,NA,-3.78,NA,171,NA,5.61,NA,1
6,Male,5XFAD,6% Extruded,B6xBXD66,82.910666666,88.71028411578142,12.3659999988,6.6824976196488,-3.2366666666,0.16107279216932405,190.4,2.1908902300206643,6.244,0.07668115805072308,5
6,Male,5XFAD,6% Extruded,B6xBXD68,125.83444444444444,83.91292843488729,18.023333333333333,13.330268481083854,-3.161111111111112,0.27037970551361623,185.16666666666666,4.915960401250875,6.068333333333333,0.15955145460529885,6
6,Male,5XFAD,6% Extruded,B6xBXD73,17.8211111112222,10.154498911528801,22.874444445555532,9.94137835847277,-2.631111111,0.48906183791085317,163.66666666666666,9.814954576223638,5.366666666666666,0.3233161507461907,3
6,Male,5XFAD,6% Extruded,B6xBXD74,75.51777777166672,69.04792858400623,28.729999999999983,20.799185560978113,-2.9411111110555566,0.3764788125654163,173.16666666666666,8.256310717667224,5.680000000000001,0.2674322344071483,6
6,Male,5XFAD,6% Extruded,B6xBXD75,38.4841666675,22.456243109457507,16.277499999166675,10.333271817873984,-3.0924999999166674,0.3992156662412034,175.75,0.5,5.762499999999999,0.01499999999999968,4
6,Male,5XFAD,6% Extruded,B6xBXD77,54.75399999999992,41.33490631415524,29.67266666666666,4.102768306616626,-2.931333333333334,0.4339521222951261,170.6,11.76010204037363,5.592,0.3848636122056749,5
6,Male,5XFAD,6% Extruded,B6xBXD83,35.6,NA,8.086666667,NA,0.693333333,NA,181,NA,5.93,NA,1
6,Male,5XFAD,6% Extruded,B6xBXD87,66.79277777833327,70.9568431404402,17.45055555666665,4.873385963170135,-3.291666666555555,0.43496487724566196,175,5.89915248150105,5.736666666666666,0.1953117166650958,6
6,Male,5XFAD,6% Extruded,B6xBXD99,17.170000000000016,18.686716256326157,14.283333333333339,5.03703969498839,-3.1161111111111115,0.32303709224013827,176,1.0954451150103321,5.77,0.03286335345030975,6
6,Male,5XFAD,6% Extruded,B6xD2,62.66333333857141,45.002882715839604,17.318571428619048,8.867972931525637,-3.227142857047617,0.1930210943428791,176,2.3804761428476167,5.771428571428571,0.07776643908280116,7
6,Male,5XFAD,6% Extruded,B6xD2Gpnmb,67.78727272500002,51.50922181982568,26.611515151954546,17.4530474804831,-2.215000000121212,0.8267196283585705,188,18.32770476368391,6.161363636363636,0.6014371316909384,22
6,Male,Ntg,45% HFD,B6,35.40619047566666,28.95838300026015,11.026666666619052,5.852666059215183,-2.974285714238096,0.3124320031506895,173.85714285714286,8.234653836654205,5.7,0.27202941017470894,7
6,Male,Ntg,45% HFD,B6xBXD113,140.656666666667,NA,21.34,NA,-3.71666666666667,NA,176,NA,5.77,NA,1
6,Male,Ntg,45% HFD,B6xBXD12,23.46866666666664,9.756463270855663,15.306,15.605704690557516,-3.161333333333334,0.2474828838077058,179.6,3.1304951684997055,5.8839999999999995,0.10285912696499012,5
6,Male,Ntg,45% HFD,B6xBXD124,67.40466666666671,27.38011713715721,16.446000000000005,12.551992626228277,-3.096666666666668,0.6438469452353492,182,8.689073598491383,5.965999999999999,0.2836899716239544,5
6,Male,Ntg,45% HFD,B6xBXD125,71.13,59.17053930988142,20.383999999999986,15.111568857446036,-3.298666666666668,0.12930583900195536,174.8,1.0954451150103321,5.728,0.038340579025361296,5
6,Male,Ntg,45% HFD,B6xBXD14,114.00166666750007,46.47464896283584,15.905000000000001,4.563309796222058,-3.51,0.3430257521916782,170.5,9.848857801796104,5.5925,0.32510254792398463,4
6,Male,Ntg,45% HFD,B6xBXD152,85.60166666666684,62.996143135909726,22.43333333333335,9.286669059583302,-3.03166666666667,0.8131727983645296,169.5,16.263455967290593,5.555,0.5303300858899106,2
6,Male,Ntg,45% HFD,B6xBXD154,47.51619047619043,42.33471438817126,17.143809523809534,6.424996160417197,-3.2695238095238084,0.42363693650135587,175.14285714285714,4.6700667885506535,5.741428571428571,0.15093360255739044,7
6,Male,Ntg,45% HFD,B6xBXD16,44.87083333333332,21.82716577434505,9.679166667499993,3.500871188579206,-3.6741666665833326,0.09708243912702252,172.25,3.5,5.6450000000000005,0.10999999999999988,4
6,Male,Ntg,45% HFD,B6xBXD161,61.14291666624999,54.406897159913584,18.453333334166672,9.19961075864298,-3.5029166666666676,0.41191938454639276,185.75,8.18971480403491,6.0874999999999995,0.26751501960504137,8
6,Male,Ntg,45% HFD,B6xBXD169,39.75833333333333,30.573708748967096,16.985416666666687,8.286957420769761,-3.315833333333334,0.2431457202375606,176.25,4.949747468305833,5.7825,0.1626345596729059,8
6,Male,Ntg,45% HFD,B6xBXD19,26.33416666666664,29.004339569948637,19.88833333333335,2.405466767671167,-3.5,0.4287017438560121,171,0,5.61,0,4
6,Male,Ntg,45% HFD,B6xBXD28,84.71166665,31.086771099994365,12.8066666665,6.708086331092084,-3.4816666665,0.3370542326012902,192,0,6.3,0,2
6,Male,Ntg,45% HFD,B6xBXD38,46.463333333333324,30.634132863462867,20.31,5.901462467834488,-2.851666666666665,0.306829666825821,171.25,5.619905100029122,5.615,0.18357559750685795,4
6,Male,Ntg,45% HFD,B6xBXD39,55.4404761895238,18.010281367289,21.111428571428586,6.4135651532894125,-3.3947619047142856,0.334065069933434,175.71428571428572,4.423960733486292,5.76,0.14696938456699063,7
6,Male,Ntg,45% HFD,B6xBXD50,38.038666666000005,21.914932961051008,21.339333333999996,14.905439983404479,-3.190000000066666,0.2589186916936167,177.4,4.669047011971501,5.814,0.1564608577248634,5
6,Male,Ntg,45% HFD,B6xBXD55,61.199999999999925,35.223712656864066,17.55133333333334,4.485641661023641,-3.156,0.42179115421945423,171.2,8.843076387773658,5.614,0.28996551519103103,5
6,Male,Ntg,45% HFD,B6xBXD60,70.49055555555557,24.735349910259,14.683333332722217,3.8923451936936146,-3.32388888888889,0.19348748643047897,170.33333333333334,3.2041639575194445,5.585,0.10114346246792219,6
6,Male,Ntg,45% HFD,B6xBXD62,95.32555555962962,52.126074170659564,28.990740741444434,24.8174712086834,-3.570370370333332,0.46893331804436617,173.33333333333334,4,5.682222222222222,0.13358309939675908,9
6,Male,Ntg,45% HFD,B6xBXD65,99.85777777833334,74.37303805490653,17.527777776666667,7.186337242322282,-5.02333333338889,3.9346839488846705,182.66666666666666,6.377042156569663,5.988333333333333,0.2059530690877576,6
6,Male,Ntg,45% HFD,B6xBXD66,91.03866666,63.45672919866791,11.365999999933326,14.086318894625558,-2.720666666733332,0.8914451438574965,176.6,1.9493588689617927,5.792,0.06723094525588627,5
6,Male,Ntg,45% HFD,B6xBXD68,63.10416666666665,77.95287091736431,20.175,6.462041014576904,-3.745,0.22460665205676664,172.5,1.7320508075688772,5.655,0.051961524227066236,4
6,Male,Ntg,45% HFD,B6xBXD73,84.86400000600005,38.97714169563978,6.719333333266666,1.6963283880367421,-3.246,0.2467274700589046,173.8,1.6431676725154984,5.7,0.054772255750516904,5
6,Male,Ntg,45% HFD,B6xBXD74,40.93166666666668,35.33653973920964,30.18,14.53385829836789,-2.9591666666666674,0.4348041278893624,175,4.242640687119285,5.7375,0.13671747023210556,4
6,Male,Ntg,45% HFD,B6xBXD75,77.009444445,68.54502320088514,16.91611111,4.316717587236,-3.201111111,0.3810200734638142,180.33333333333334,8.310635755865292,5.91,0.2729102416546509,6
6,Male,Ntg,45% HFD,B6xBXD77,109.39533333333345,52.03921483949508,29.28933333333334,8.29136746528846,-3.880666666666666,0.2697982785547604,185,2.7386127875258306,6.064,0.08763560920082666,5
6,Male,Ntg,45% HFD,B6xBXD83,55.444166666666675,28.025342285293483,26.844166666666673,10.365700341716392,-3.2074999998333324,0.3347013593101674,185,16.24807680927192,6.0649999999999995,0.5309425580983311,4
6,Male,Ntg,45% HFD,B6xBXD87,37.52333333333333,30.527756477598473,22.973333333333333,8.36806761179399,-3.3794444444444434,0.5320585459292019,173.16666666666666,5.600595206463923,5.678333333333334,0.18004629034408515,6
6,Male,Ntg,45% HFD,B6xBXD99,14.743333333266655,6.847359994180143,19.97400000066666,8.466952554343868,-3.1693333334666662,0.1060503026513585,173.6,8.820430828479978,5.692,0.28865203966021097,5
6,Male,Ntg,45% HFD,B6xD2Gpnmb,43.71166666666665,37.68643441463905,12.858333333333299,1.9869700551341989,-3.08333333333333,0.1131370849898477,172.5,13.435028842544403,5.654999999999999,0.44547727214752486,2
6,Male,Ntg,6% Extruded,B6,64.46820513333333,64.83269522687901,17.73461538489743,11.811663847997325,-2.836666666666666,0.7708821306490858,178.46153846153845,13.9679119449746,5.851538461538461,0.4589271211903939,13
6,Male,Ntg,6% Extruded,B6xBXD102,111.31666666666666,59.75447458837985,26.03333333,6.244925940313466,-3.4855555556666666,0.33759497956158224,171,0,5.61,0,3
6,Male,Ntg,6% Extruded,B6xBXD113,25.720476190476184,9.873492464126015,28.686190476190486,13.606284554024255,-3.06809523809524,0.33914302206884495,167.14285714285714,2.2677868380553634,5.481428571428571,0.07559289460184543,7
6,Male,Ntg,6% Extruded,B6xBXD12,60.751999999999946,55.44081030953428,8.936,5.135822123953369,-2.984,0.44140180737685536,177.8,6.260990336999411,5.83,0.20285462775100774,5
6,Male,Ntg,6% Extruded,B6xBXD124,114.18222222222224,85.4989646027842,11.321111111111124,4.636366313460648,-3.2622222222222232,0.029876288132777033,178,0,5.84,0,3
6,Male,Ntg,6% Extruded,B6xBXD125,40.68833333333335,13.607091492633108,10.14666666666665,0.29227080289041624,-3.2800000000000002,0.07542472332656022,174,0,5.7,0,2
6,Male,Ntg,6% Extruded,B6xBXD14,85.25833333416668,51.08241282372906,15.575000000083342,11.572105829604348,-1.2958333333333325,3.084484920083452,160.25,2.6299556396765835,5.2524999999999995,0.0846069343099804,4
6,Male,Ntg,6% Extruded,B6xBXD152,47.10933333333332,28.145119115043727,16.094,9.862740885665493,-3.002666666666666,0.34208835765697265,171.2,3.8340579025361627,5.612,0.12049896265113641,5
6,Male,Ntg,6% Extruded,B6xBXD154,21.836,5.446066574539516,15.696666667333329,8.910972014076554,-2.864666666733334,0.1905780680202574,170.4,2.073644135332772,5.5840000000000005,0.06655824516917498,5
6,Male,Ntg,6% Extruded,B6xBXD156,42.12,27.139601378114673,13.857499999999982,4.038305819138616,-2.884166666666665,0.5052346356268915,181,0,5.93,0,4
6,Male,Ntg,6% Extruded,B6xBXD16,70.26533333333333,28.690334859115886,6.101333333266674,3.9904027922242227,-3.2473333332666683,0.17091908401216016,172.2,5.449770637375485,5.648,0.17991664736760743,5
6,Male,Ntg,6% Extruded,B6xBXD160,102.7141666666666,16.414695623355374,7.22250000000001,4.289082069627493,-2.9558333333333326,0.592329831791061,174,0,5.7,0,4
6,Male,Ntg,6% Extruded,B6xBXD161,41.451111112222236,25.796853025272508,17.406666665555566,5.397889503764908,-2.82777777777778,0.5996418684267875,169.33333333333334,0.5773502691896257,5.55,0.017320508075688915,3
6,Male,Ntg,6% Extruded,B6xBXD169,51.003333327222215,40.40343949996722,11.766111110555554,4.240643775632028,-3.319444444388888,0.2993802239661147,175.5,3.5071355833500366,5.756666666666667,0.11690451944500113,6
6,Male,Ntg,6% Extruded,B6xBXD19,49.944,26.804404012110474,22.39333333333334,12.582455598526417,-3.530666666666666,0.17937236254352065,174,0,5.7,0,5
6,Male,Ntg,6% Extruded,B6xBXD197,55.38583333333332,26.334151657467906,12.495833333333342,6.697636053392548,-3.5174999999999974,0.18530005696467167,175,0,5.74,0,4
6,Male,Ntg,6% Extruded,B6xBXD216,13.055833333333325,4.110772095631461,19.016666666666673,8.173573043430661,-3.2991666666666677,0.5851962317288373,175,0,5.74,0,4
6,Male,Ntg,6% Extruded,B6xBXD28,86.55444444555555,47.45963275183299,21.18333333444445,7.964347500657607,-3.0333333332222234,0.3946813059120541,184.33333333333334,8.430104783848577,6.046666666666667,0.27868739954771315,6
6,Male,Ntg,6% Extruded,B6xBXD38,67.948333335,12.800989759723443,4.0516666665,0.4690474979513744,-2.2766666665,0.16499158204115885,188,0,6.16,0,2
6,Male,Ntg,6% Extruded,B6xBXD39,45.296666666666745,64.77898773407834,20.836666666666666,13.056304564802739,-3.3583333333333325,0.17574181399195918,178.5,2.886751345948129,5.85,0.09237604307034021,4
6,Male,Ntg,6% Extruded,B6xBXD50,41.64333333333334,24.9995126174714,16.975,7.052530121248057,-2.9383333333333335,0.3962140274593464,170,5.585696017507576,5.573333333333333,0.18118130882258973,6
6,Male,Ntg,6% Extruded,B6xBXD55,33.268,25.251756660566105,18.08,7.312817134623607,-3.334,0.0658871088386119,172.4,4.33589667773576,5.652,0.14166862743741124,5
6,Male,Ntg,6% Extruded,B6xBXD60,50.95083333333332,27.766502650576022,22.310000000000002,4.34873502254347,-6.142499999999989,5.041644628050989,176,0,5.77,0,4
6,Male,Ntg,6% Extruded,B6xBXD61,67.25333333266674,46.923723685673544,12.620666666733353,8.149854599844478,-3.063999999933334,0.9744440009622024,173.8,10.963576058932597,5.696,0.3606660505231954,5
6,Male,Ntg,6% Extruded,B6xBXD62,87.10466666666667,60.25772475145597,10.081333333333323,2.1492952333264785,-3.159999999999998,0.36932370625238603,176.2,5.019960159204453,5.776,0.16257306049896442,5
6,Male,Ntg,6% Extruded,B6xBXD65,30.04866666533332,18.81065723331698,9.043999999866665,3.448332447342999,-3.157333333333332,0.30466192570527206,173.4,2.1908902300206643,5.688000000000001,0.07120393247567154,5
6,Male,Ntg,6% Extruded,B6xBXD66,55.471333328,48.37600382818285,11.860000002,5.5309633492720875,-3.0393333332,0.26630600621861894,190.4,2.1908902300206643,6.244,0.07668115805072308,5
6,Male,Ntg,6% Extruded,B6xBXD68,74.64277778333333,43.154571050988196,16.107777777777784,9.458306793507948,-3.209500000055555,0.12938723111866662,185.16666666666666,4.915960401250875,6.068333333333333,0.15955145460529885,6
6,Male,Ntg,6% Extruded,B6xBXD73,22.1866666666667,NA,24.5233333333333,NA,-2.38666666666667,NA,158,NA,5.18,NA,1
6,Male,Ntg,6% Extruded,B6xBXD74,69.08000000375004,60.567310663966616,30.25916666625,22.161213273715713,-3.2779166666666675,0.39763162939888497,175.25,8.6972902183874,5.7475000000000005,0.28161523903571484,8
6,Male,Ntg,6% Extruded,B6xBXD75,48.79777777777777,22.51629590944037,13.68777777888889,5.3753452957585255,-3.0700000002222234,0.3274650106669602,176,0,5.77,0,3
6,Male,Ntg,6% Extruded,B6xBXD77,85.5205555555555,52.85809986985768,25.520000000000017,9.992782061735012,-2.92,0.4813130189619025,173.66666666666666,12.355835328567093,5.693333333333333,0.4051008104986545,6
6,Male,Ntg,6% Extruded,B6xBXD83,115.46111111333333,56.13787633179697,5.646666666333333,3.720985532534806,-3.0288888886666667,0.33475253453304316,181,0,5.93,0,3
6,Male,Ntg,6% Extruded,B6xBXD87,48.359444444444385,39.937880621266196,14.024444444444462,6.146924313713207,-3.431111111111112,0.3490219137766223,169.83333333333334,7.547626558506102,5.566666666666666,0.25033311140691455,6
6,Male,Ntg,6% Extruded,B6xBXD99,66.275,14.549900534215148,24.87166666666665,10.689097508936666,-3.796666666666665,0.11785113019776033,178,0,5.84,0,2
6,Male,Ntg,6% Extruded,B6xD2,38.14095238142857,28.8867796058372,17.159047619476187,7.940009029172399,-2.934761904809524,0.25700451908416455,174.42857142857142,2.760262237369417,5.718571428571429,0.08970852271450581,7
6,Male,Ntg,6% Extruded,B6xD2Gpnmb,54.66214285714285,42.285024416979084,25.23238095238095,16.665763073988554,-2.3535714286428573,0.9196938028029634,178.21428571428572,20.226329266685926,5.840714285714286,0.664859317516053,14
6,Male,Ntg,6% Extruded,D2,58.1,32.03906825181477,22.43333333333332,4.3505191261120375,-3.182,0.37799617869908425,182,0,5.97,0,5
8,Female,5XFAD,45% HFD,B6xBXD74,128.06222223333333,52.76352763227609,35.34888889,11.354393342393294,-3.008888889,0.21135366198143582,216,0,7.08,0,3
8,Female,5XFAD,6% Extruded,B6xBXD124,134.66666666666666,78.5196366097891,18.213333332333335,18.638063502680534,-3.4444444443333335,0.1472840539443979,215,0,7.05,0,3
8,Female,5XFAD,6% Extruded,B6xBXD172,166.6666667,NA,29.51333333,NA,-2.6,NA,214,NA,7.02,NA,1
8,Female,5XFAD,6% Extruded,B6xBXD19,172.33333335,10.842303954623498,16.439999999999998,13.279465350683362,-3.1833333335000003,0.0659966326750421,221,0,7.25,0,2
8,Female,5XFAD,6% Extruded,B6xBXD39,144.16666665,11.549410735810046,36.21,5.157165462167934,-1.4133333330000002,0.16970562748477142,214,0,7.02,0,2
8,Female,5XFAD,6% Extruded,B6xBXD53,85.333333315,73.53910522218773,7.0233333335,0.5892556507530877,-3.0716666669999997,0.3040559159102156,218,0,7.15,0,2
8,Female,5XFAD,6% Extruded,B6xBXD65,153.83333335,37.00525485852577,9.188333335,8.808193473337449,-1.646666667,0.31112698372208086,214,0,7.02,0,2
8,Female,5XFAD,6% Extruded,B6xBXD66,180,0,25.56333333,4.9214631970583715,-1.616666667,0.19798989873223333,214,0,7.02,0,2
8,Female,5XFAD,6% Extruded,B6xBXD75,163.466666666,36.96965722948723,24.2006666674,19.03032016400649,-2.2826666668,0.8878982674522271,216.6,2.1908902300206643,7.101999999999999,0.07120393247567154,5
8,Female,Ntg,45% HFD,B6xBXD152,21.005000000000003,12.701994817428394,11.7400000015,4.464200814483794,-2.6566666669999996,0.31112698372208086,234,0,7.67,0,2
8,Female,Ntg,6% Extruded,B6xBXD124,166,19.79898987322333,30.286666665,8.079873488715306,-3.4833333335,0.17441967292838395,215,0,7.05,0,2
8,Female,Ntg,6% Extruded,B6xBXD161,81,NA,10.09,NA,-2.086666667,NA,237,NA,7.77,NA,1
8,Female,Ntg,6% Extruded,B6xBXD172,86.66,82.50521922884637,13.0516666665,8.468782216246586,-2.6266666665000002,0.34412530041315553,215,1.4142135623730951,7.05,0.0424264068711932,2
8,Female,Ntg,6% Extruded,B6xBXD19,177.16666665,4.006938450294,24.676666665,9.762787627939288,-3.523333333,0.014142135623730963,221,0,7.25,0,2
8,Female,Ntg,6% Extruded,B6xBXD39,115.6666667,NA,9.563333333,NA,-1.12,NA,214,NA,7.02,NA,1
