ID,Collected.Date,Collected.By,NB.Date,NB.Trial1,NB.Trial2,NB.Trial3,NB.Average,NB.Comments,IS.Date,IS.Trial1,IS.Trial2,IS.Trial3,IS.Average,IS.Comments,GS.Date,GS.Trial1,GS.Trial2,GS.Trial3,GS.Average,GS.Comments,Sex,Line,Genotype,Diet,Birth.Date,Housing.ID,Age.Tested.Days,Age.Tested.Months,AgeGrp
17000,2020-09-22,NA,9/22/2020,105.25,34.62,69.22,69.6966666666667,trial1_ledge,9/22/2020,30.56,20.03,14.5,21.6966666666667,NA,9/22/2020,-3.06,-3.29,-2.73,-3.02666666666667,NA,Female,B6xBXD161,Ntg,6% Extruded,2019-08-06,5155,413,13.54,14
10509,2020-09-22,NA,9/22/2020,21.22,7.16,2.96,10.4466666666667,trial1_ledge,9/22/2020,16.34,7.97,12.59,12.3,NA,9/22/2020,-2.88,-2.26,-2.47,-2.53666666666667,NA,Female,B6xD2Gpnmb,Ntg,6% Extruded,2018-12-04,3352,658,21.57,22
16918,2020-09-22,NA,9/22/2020,180,180,180,180,"trial1_dnm, trial2_dnm, trial3_dnm",9/22/2020,133.15,86.65,97.28,105.693333333333,NA,9/22/2020,-3.5,-2.57,-3.36,-3.14333333333333,NA,Female,B6xBXD77,5XFAD,45% HFD,2019-08-06,5144,413,13.54,14
16920,2020-09-22,NA,9/22/2020,180,140.81,180,166.936666666667,"trial1_dnm, trial2_fell, trial3_dnm",9/22/2020,18.4,85.03,78.62,60.6833333333333,NA,9/22/2020,-3.76,-2.73,-3.54,-3.34333333333333,NA,Female,B6xBXD77,5XFAD,45% HFD,2019-08-06,5144,413,13.54,14
16747,2020-09-22,NA,9/22/2020,7.99,8.32,9.97,8.76,"trial1_fell, trial2_fell, trial3_fell",9/22/2020,30.9,20.04,94.47,48.47,NA,9/22/2020,-2.58,-2.87,-2.74,-2.73,NA,Female,B6,5XFAD,45% HFD,2019-07-30,5076,420,13.77,14
16749,2020-09-22,NA,9/22/2020,42.72,8,67.62,39.4466666666667,"trial1_fell, trial2_fell",9/22/2020,41.66,10.18,12.84,21.56,NA,9/22/2020,-2.97,-3.79,-2.5,-3.08666666666667,NA,Female,B6,5XFAD,45% HFD,2019-07-30,5076,420,13.77,14
16921,2020-09-22,NA,9/22/2020,75.43,35.85,24.72,45.3333333333333,NA,9/22/2020,72.22,46.03,60.25,59.5,NA,9/22/2020,-3.27,-3.32,-3.31,-3.3,NA,Female,B6xBXD77,5XFAD,6% Extruded,2019-08-06,5143,413,13.54,14
16922,2020-09-22,NA,9/22/2020,30.87,30,25.25,28.7066666666667,"trial2_ledge, trial3_ledge",9/22/2020,32.91,71.19,11.69,38.5966666666667,NA,9/22/2020,-3.9,-2.86,-2.96,-3.24,NA,Female,B6xBXD77,Ntg,6% Extruded,2019-08-06,5143,413,13.54,14
16917,2020-09-22,NA,9/22/2020,61.06,32.5,30.15,41.2366666666667,NA,9/22/2020,100.13,43.97,69.13,71.0766666666667,NA,9/22/2020,-2.81,-3.22,-2.14,-2.72333333333333,NA,Female,B6xBXD77,5XFAD,6% Extruded,2019-08-06,5143,413,13.54,14
16439,2020-09-22,NA,9/22/2020,15.18,44.62,58.84,39.5466666666667,trial1_fell,9/22/2020,41.5,13.16,27.68,27.4466666666667,NA,9/22/2020,-2.4,-2.59,-2.76,-2.58333333333333,NA,Female,B6xBXD28,Ntg,45% HFD,2019-07-23,5014,427,14,14
16889,2020-09-22,NA,9/22/2020,39.94,9.47,29.65,26.3533333333333,trial1_ledge,9/22/2020,9.16,3.57,2.19,4.97333333333333,NA,9/22/2020,-2.73,-3.48,-3.05,-3.08666666666667,NA,Female,B6xBXD16,5XFAD,6% Extruded,2019-08-06,5141,413,13.54,14
16890,2020-09-22,NA,9/22/2020,24.22,24.4,16.94,21.8533333333333,trial1_fell,9/22/2020,9.47,6.59,7.85,7.97,NA,9/22/2020,-2.3,-3.61,-3.44,-3.11666666666667,NA,Female,B6xBXD16,5XFAD,6% Extruded,2019-08-06,5141,413,13.54,14
16891,2020-09-22,NA,9/22/2020,92.13,45.81,16,51.3133333333333,trial3_ledge,9/22/2020,7.06,3.19,4.28,4.84333333333333,NA,9/22/2020,-3.1,-2.3,-3.08,-2.82666666666667,NA,Female,B6xBXD16,5XFAD,6% Extruded,2019-08-06,5141,413,13.54,14
16892,2020-09-22,NA,9/22/2020,8.41,7.4,5.34,7.05,trial1_fell,9/22/2020,5.21,2.53,5.44,4.39333333333333,NA,9/22/2020,-3.08,-2.7,-3.28,-3.02,NA,Female,B6xBXD16,Ntg,6% Extruded,2019-08-06,5141,413,13.54,14
16676,2020-09-22,NA,9/22/2020,55.75,5.63,8.37,23.25,NA,9/22/2020,24.35,32.59,7.12,21.3533333333333,NA,9/22/2020,-2.9,-2.41,-2.38,-2.56333333333333,NA,Female,B6xBXD154,Ntg,45% HFD,2019-07-30,5311,420,13.77,14
16677,2020-09-22,NA,9/22/2020,18.68,26.03,19.65,21.4533333333333,trial1_fell,9/22/2020,13.47,14.66,20.34,16.1566666666667,NA,9/22/2020,-2.53,-2.63,-2.9,-2.68666666666667,NA,Female,B6xBXD154,Ntg,45% HFD,2019-07-30,5311,420,13.77,14
16678,2020-09-22,NA,9/22/2020,74.14,19.13,18.34,37.2033333333333,trial1_ledge,9/22/2020,58.6,9.06,29.59,32.4166666666667,NA,9/22/2020,-3.13,-2.78,-2.68,-2.86333333333333,NA,Female,B6xBXD154,5XFAD,45% HFD,2019-07-30,5311,420,13.77,14
20601,2021-09-28,NA,9/28/2021,93.78,19.72,12.5,42,1_ledge,9/28/2021,4.66,8.03,8.85,7.18,NA,9/28/2021,-2.85,-2.7,-2.82,-2.79,NA,Male,B6xBXD73,5XFAD,6% Extruded,2019-12-17,6224,651,21.34,22
20602,2021-09-28,NA,9/28/2021,180,180,180,180,1_DNM 2_DNM 3_DNM,9/28/2021,9.78,11.34,13.75,11.6233333333333,NA,9/28/2021,-2.6,-2.42,-2.43,-2.48333333333333,NA,Male,B6xBXD73,5XFAD,6% Extruded,2019-12-17,6224,651,21.34,22
20603,2021-09-28,NA,9/28/2021,68.03,8.63,43.44,40.0333333333333,3_ledge,9/28/2021,5.75,3.53,7.62,5.63333333333333,NA,9/28/2021,-2.64,-2.27,-2.2,-2.37,NA,Male,B6xBXD73,5XFAD,6% Extruded,2019-12-17,6224,651,21.34,22
20620,2021-09-28,NA,9/28/2021,180,180,180,180,1_fell@30.37 2_fell@64.78 3_DNM,9/28/2021,45.94,38.37,34.06,39.4566666666667,NA,9/28/2021,-2.82,-2.62,-2.56,-2.66666666666667,NA,Male,B6xBXD99,5XFAD,6% Extruded,2019-12-17,6230,651,21.34,22
20622,2021-09-28,NA,9/28/2021,47,138.13,79.88,88.3366666666667,1_ledge 2_ledge 3_ledge,9/28/2021,15.13,9.18,7.37,10.56,NA,9/28/2021,-2.43,-2.46,-2.53,-2.47333333333333,NA,Male,B6xBXD99,5XFAD,6% Extruded,2019-12-17,6230,651,21.34,22
20623,2021-09-28,NA,9/28/2021,25.81,11.56,26.75,21.3733333333333,3_ledge,9/28/2021,30.06,17.03,3.25,16.78,NA,9/28/2021,-2.77,-2.95,-2.57,-2.76333333333333,NA,Male,B6xBXD99,5XFAD,6% Extruded,2019-12-17,6230,651,21.34,22
20501,2021-09-28,NA,9/28/2021,180,180,180,180,1_DNM 2_DNM 3_DNM,9/28/2021,7.47,14.41,11.59,11.1566666666667,NA,9/28/2021,-3.33,-3.22,-2.95,-3.16666666666667,NA,Male,B6xBXD68,5XFAD,6% Extruded,2019-12-10,6167,658,21.57,22
20502,2021-09-28,NA,9/28/2021,180,180,180,180,1_fell@22.25 2_fell@13.97 3_fell@10.71,9/28/2021,24.06,17.13,4.18,15.1233333333333,NA,9/28/2021,-3.77,-3.99,-3.45,-3.73666666666667,NA,Male,B6xBXD68,Ntg,6% Extruded,2019-12-10,6167,658,21.57,22
27779,2021-09-28,NA,9/28/2021,26.78,36.34,19.31,27.4766666666667,1_ledge,9/28/2021,9.44,8.97,26.07,14.8266666666667,NA,9/28/2021,-2.46,-2.34,-2.78,-2.52666666666667,NA,Male,B6xBXD28,Ntg,6% Extruded,2020-08-18,8316,406,13.31,14
20458,2021-09-28,NA,9/28/2021,180,180,180,180,"1_fell@11.08, 2_fell@31.43, 3_fell@26.16",9/28/2021,40.53,71.72,180,97.4166666666667,NA,9/28/2021,-3.14,-3.09,-2.69,-2.97333333333333,NA,Female,B6xBXD28,5XFAD,6% Extruded,2019-12-10,6155,658,21.57,22
36452,2021-09-28,NA,9/28/2021,8.97,15.75,11.75,12.1566666666667,3_ledge,9/28/2021,7.94,20.25,5.19,11.1266666666667,NA,9/28/2021,-3.49,-3.41,-2.63,-3.17666666666667,NA,Female,B6xBXD5,Ntg,6% Extruded,2021-04-13,10512,168,5.51,6
36453,2021-09-28,NA,9/28/2021,180,180,180,180,"1_DNM, 2_DNM, 3_DNM",9/28/2021,30.91,17.68,57,35.1966666666667,NA,9/28/2021,-2.32,-2.88,-2.65,-2.61666666666667,NA,Female,B6xBXD5,Ntg,6% Extruded,2021-04-13,10512,168,5.51,6
36454,2021-09-28,NA,9/28/2021,33.31,12.44,180,75.25,"2_ledge, 3_back and forth",9/28/2021,5.25,17.69,1.94,8.29333333333333,NA,9/28/2021,-2.11,-2.29,-2.13,-2.17666666666667,NA,Female,B6xBXD5,Ntg,6% Extruded,2021-04-13,10512,168,5.51,6
20495,2021-09-28,NA,9/28/2021,180,180,180,180,"1_dnm, 2_dnm, 3_dnm",9/28/2021,7.78,17.03,15.93,13.58,NA,9/28/2021,-2.57,-3.26,-2.97,-2.93333333333333,NA,Female,B6xBXD68,Ntg,6% Extruded,2019-12-10,6166,658,21.57,22
20499,2021-09-28,NA,9/28/2021,113.9,48.78,48.93,70.5366666666667,"2_ledge, 3_ledge",9/28/2021,32.35,6.85,6.31,15.17,NA,9/28/2021,-3,-3.72,-2.46,-3.06,NA,Female,B6xBXD68,Ntg,6% Extruded,2019-12-10,6166,658,21.57,22
20666,2021-09-28,NA,9/28/2021,14.85,180,16.12,70.3233333333333,2_fell@12 3_ledge,9/28/2021,29.15,18.84,51.94,33.31,NA,9/28/2021,-3.17,-3.15,-3.21,-3.17666666666667,NA,Male,B6xBXD169,Ntg,6% Extruded,2019-12-17,6237,651,21.34,22
20673,2021-09-28,NA,9/28/2021,18.5,39.16,180,79.22,2_ledge 3_fell@48.16,9/28/2021,18.72,5.07,5.53,9.77333333333333,NA,9/28/2021,-3.24,-3.35,-3.49,-3.36,NA,Male,B6xBXD169,Ntg,6% Extruded,2019-12-17,6237,651,21.34,22
20674,2021-09-28,NA,9/28/2021,11.75,8.71,34.53,18.33,3_ledge,9/28/2021,29.16,47.16,15.37,30.5633333333333,NA,9/28/2021,-3.19,-3.13,-3,-3.10666666666667,NA,Male,B6xBXD169,Ntg,6% Extruded,2019-12-17,6237,651,21.34,22
20575,2021-09-28,NA,9/28/2021,47.6,72.41,88.15,69.3866666666667,3_ledge,9/28/2021,44.44,25.31,32.06,33.9366666666667,NA,9/28/2021,-2.6,-2.91,-2.61,-2.70666666666667,NA,Female,B6xBXD28,Ntg,6% Extruded,2019-12-17,6219,651,21.34,22
20579,2021-09-28,NA,9/28/2021,33.97,82.53,29.63,48.71,"1_ledge, 3_ledge",9/28/2021,17.62,7.44,7.47,10.8433333333333,NA,9/28/2021,-3.85,-2.84,-2.98,-3.22333333333333,NA,Female,B6xBXD28,Ntg,6% Extruded,2019-12-17,6219,651,21.34,22
20358,2021-09-27,NA,9/27/2021,180,156.34,24.84,120.393333333333,1_fell@26.78,9/27/2021,4.78,12.32,31.35,16.15,NA,9/27/2021,-2.38,-2.58,-2.72,-2.56,NA,Male,B6xBXD125,5XFAD,6% Extruded,2019-12-03,6125,664,21.77,22
20360,2021-09-27,NA,9/27/2021,106,77.91,17.5,67.1366666666667,1_ledge 2_ledge,9/27/2021,17.46,20.06,10.81,16.11,NA,9/27/2021,-2.6,-2.9,-2.56,-2.68666666666667,NA,Male,B6xBXD125,5XFAD,6% Extruded,2019-12-03,6125,664,21.77,22
36456,2021-09-27,NA,9/27/2021,22.84,16.2,180,73.0133333333333,1_ledge 2_ledge 3_backAndforth,9/27/2021,27.34,6.72,19.65,17.9033333333333,NA,9/27/2021,-2.73,-2.77,-2.55,-2.68333333333333,NA,Female,B6xBXD5,5XFAD,6% Extruded,2021-03-30,10513,181,5.93,6
36457,2021-09-27,NA,9/27/2021,64.84,37.94,14.75,39.1766666666667,NA,9/27/2021,4.37,14.75,20.19,13.1033333333333,NA,9/27/2021,-2.55,-2.88,-2.6,-2.67666666666667,NA,Female,B6xBXD5,5XFAD,6% Extruded,2021-03-30,10513,181,5.93,6
20342,2021-09-27,NA,9/27/2021,180,6.59,7.4,64.6633333333333,1_fell@13.09,9/27/2021,6.03,6.53,6.78,6.44666666666667,NA,9/27/2021,-2.4,-2.86,-2.9,-2.72,NA,Male,B6xBXD73,Ntg,6% Extruded,2019-12-03,6121,664,21.77,22
20344,2021-09-27,NA,9/27/2021,119.91,20.25,26.53,55.5633333333333,3_ledge,9/27/2021,8.34,8.21,10.72,9.09,NA,9/27/2021,-2.64,-2.71,-2.69,-2.68,NA,Male,B6xBXD73,Ntg,6% Extruded,2019-12-03,6121,664,21.77,22
20345,2021-09-27,NA,9/27/2021,82.46,16.03,38.81,45.7666666666667,3_ledge,9/27/2021,4.69,11.81,7.65,8.05,NA,9/27/2021,-2.53,-2.77,-2.48,-2.59333333333333,NA,Male,B6xBXD73,Ntg,6% Extruded,2019-12-03,6121,664,21.77,22
20346,2021-09-27,NA,9/27/2021,16.63,56.28,46.54,39.8166666666667,NA,9/27/2021,6.12,7,4.34,5.82,NA,9/27/2021,-2.4,-2.88,-2.8,-2.69333333333333,NA,Male,B6xBXD73,Ntg,6% Extruded,2019-12-03,6121,664,21.77,22
36187,2021-09-27,NA,9/27/2021,33.6,5.37,21.03,20,3_ledge,9/27/2021,10.84,8.85,15.19,11.6266666666667,NA,9/27/2021,-2.4,-2.53,-2.66,-2.53,NA,Female,B6xBXD81,Ntg,6% Extruded,2021-03-30,10452,181,5.93,6
36188,2021-09-27,NA,9/27/2021,180,180,174.57,178.19,"1_DNM, 2_DNM",9/27/2021,11.16,6.12,17.06,11.4466666666667,NA,9/27/2021,-2.71,-2.62,-2.88,-2.73666666666667,NA,Female,B6xBXD81,Ntg,6% Extruded,2021-03-30,10452,181,5.93,6
20357,2021-09-27,NA,9/27/2021,180,180,180,180,"1_fell@42.66, 2_fell@11.9, 3_DNM",9/27/2021,25.78,70.19,116,70.6566666666667,NA,9/27/2021,-2.76,-2.3,-2.08,-2.38,NA,Female,B6xBXD125,5XFAD,6% Extruded,2019-12-03,6124,664,21.77,22
20363,2021-09-27,NA,9/27/2021,180,180,180,180,"1_fell@26.53, 2_fell@24.5, 3_fell@13.03",9/27/2021,23.19,8.97,38.72,23.6266666666667,NA,9/27/2021,-2.67,-2.96,-2.81,-2.81333333333333,NA,Female,B6xBXD125,Ntg,6% Extruded,2019-12-03,6124,664,21.77,22
9772,2019-01-04,NA,1/4/2019,21.5,12.78,22.47,18.9166666666667,3-ledge,01/04/2019,4.25,2.84,28.44,11.8433333333333,NA,01/04/2019,-3.76,-2.35,-3.16,-3.09,NA,Female,B6xBXD113,Ntg,6% Extruded,2018-10-23,3072,73,2.39,2
7911,2019-01-04,NA,1/4/2019,180,180,180,180,1-DNM 2-DNM 3-DNM,01/04/2019,9.44,25.13,14.35,16.3066666666667,NA,01/04/2019,-4.59,-4.47,-4.73,-4.59666666666667,NA,Male,B6xBXD14,5XFAD,45% HFD,2018-08-07,2610,150,4.92,4
9733,2019-01-04,NA,1/4/2019,34.16,10.56,32.25,25.6566666666667,hyperactive; 2-ledge 3- ledge,01/04/2019,5.06,6.28,29,13.4466666666667,NA,01/04/2019,-2.71,-2.69,-2.99,-2.79666666666667,NA,Female,B6xBXD99,Ntg,6% Extruded,2018-10-23,3071,73,2.39,2
9644,2019-01-04,NA,1/4/2019,20.18,5.91,13.06,13.05,2-ledge,01/04/2019,6.5,8.85,2.5,5.95,NA,01/04/2019,-3.94,-3.57,-3.22,-3.57666666666667,NA,Male,B6xBXD61,Ntg,45% HFD,2018-10-23,3054,73,2.39,2
9974,2019-01-04,NA,1/4/2019,45.81,7.66,35.59,29.6866666666667,NA,01/04/2019,4.09,5,22.5,10.53,NA,01/04/2019,-2.79,-2.76,-2.85,-2.8,NA,Female,B6xBXD68,Ntg,6% Extruded,2018-11-06,3107,59,1.93,2
9652,2019-01-04,NA,1/4/2019,23.37,180,37.82,80.3966666666667,"2-DNM, walked back and forth",01/04/2019,35.72,12.25,13.9,20.6233333333333,NA,01/04/2019,-3.15,-3.44,-3.43,-3.34,NA,Male,B6xBXD61,5XFAD,6% Extruded,2018-10-30,3105,66,2.16,2
9736,2019-01-04,NA,1/4/2019,9.19,38.25,116.28,54.5733333333333,2-ledge,01/04/2019,9.22,19.46,3.56,10.7466666666667,NA,01/04/2019,-2.98,-2.54,-3.13,-2.88333333333333,NA,Female,B6xBXD99,5XFAD,6% Extruded,2018-10-23,3071,73,2.39,2
9970,2019-01-04,NA,1/4/2019,21.31,19.19,37.94,26.1466666666667,3-ledge,01/04/2019,4.97,7.6,22.97,11.8466666666667,NA,01/04/2019,-2.58,-2.83,-2.6,-2.67,NA,Female,B6xBXD68,5XFAD,6% Extruded,2018-11-06,3107,59,1.93,2
9969,2019-01-04,NA,1/4/2019,29.78,21.87,169.5,73.7166666666667,2-ledge,01/04/2019,3.09,18.91,40.56,20.8533333333333,NA,01/04/2019,-3.01,-2.58,-3.3,-2.96333333333333,NA,Female,B6xBXD68,Ntg,6% Extruded,2018-11-06,3107,59,1.93,2
10167,2019-01-04,NA,1/4/2019,36.65,180,180,132.216666666667,"2-DNM walked back and forth, 3-ledge",01/04/2019,7.81,4.4,12.37,8.19333333333333,NA,01/04/2019,-3.01,-3.31,-3.18,-3.16666666666667,NA,Female,B6xBXD124,5XFAD,45% HFD,2018-11-13,3138,52,1.7,2
9645,2019-01-04,NA,1/4/2019,62,17.16,180,86.3866666666667,"2-ledge, 3-DNM",01/04/2019,6.38,5.25,7.43,6.35333333333333,NA,01/04/2019,-2.53,-3.31,-3.95,-3.26333333333333,NA,Male,B6xBXD61,5XFAD,45% HFD,2018-10-23,3054,73,2.39,2
9650,2019-01-04,NA,1/4/2019,32.93,16.6,3.32,17.6166666666667,NA,01/04/2019,8.53,9.16,10.28,9.32333333333333,NA,01/04/2019,-2.22,-2.32,-1.76,-2.1,NA,Female,B6xBXD61,Ntg,45% HFD,2018-10-30,3104,66,2.16,2
10166,2019-01-04,NA,1/4/2019,10.28,180,32.25,74.1766666666667,"2-DNM, moved back and forth",01/04/2019,11.94,6.04,5.93,7.97,NA,01/04/2019,-3.04,-3.06,-3,-3.03333333333333,NA,Female,B6xBXD124,5XFAD,45% HFD,2018-11-13,3138,52,1.7,2
9710,2019-01-04,NA,1/4/2019,160.72,8.29,39.96,69.6566666666667,NA,01/04/2019,10.87,23.78,34.16,22.9366666666667,NA,01/04/2019,-2.75,-5.22,-2.58,-3.51666666666667,NA,Female,B6xBXD75,5XFAD,6% Extruded,2018-10-23,3066,73,2.39,2
7929,2019-01-04,NA,1/4/2019,71.94,16.56,40.87,43.1233333333333,NA,01/04/2019,7.03,3.53,9.91,6.82333333333333,NA,01/04/2019,-3.18,-2.91,-3.3,-3.13,NA,Female,B6xBXD113,5XFAD,6% Extruded,2018-08-07,2614,150,4.92,4
9973,2019-01-04,NA,1/4/2019,18.54,23.59,65.06,35.73,NA,01/04/2019,6.09,1.88,13.94,7.30333333333333,NA,01/04/2019,-1.95,-2.23,-2.55,-2.24333333333333,NA,Female,B6xBXD68,Ntg,6% Extruded,2018-11-06,3107,59,1.93,2
9646,2019-01-04,NA,1/4/2019,59.6,11.75,4.78,25.3766666666667,NA,01/04/2019,8.25,5.88,1.69,5.27333333333333,NA,01/04/2019,-2.7,-3.34,-4.25,-3.43,NA,Male,B6xBXD61,5XFAD,45% HFD,2018-10-23,3054,73,2.39,2
9647,2019-01-04,NA,1/4/2019,13.09,12.25,11.68,12.34,"hyperactive 2-ledge, 3-ledge",01/04/2019,3.94,4.75,13,7.23,NA,01/04/2019,-1.99,-1.95,-3.06,-2.33333333333333,NA,Female,B6xBXD61,5XFAD,45% HFD,2018-10-30,3104,66,2.16,2
9655,2019-01-04,NA,1/4/2019,9.09,12.85,4.47,8.80333333333333,2-ledge,01/04/2019,4.88,4.37,24.69,11.3133333333333,NA,01/04/2019,-3.38,-3.19,-2.87,-3.14666666666667,NA,Male,B6xBXD61,5XFAD,6% Extruded,2018-10-30,3105,66,2.16,2
9651,2019-01-04,NA,1/4/2019,37.32,4.82,20.31,20.8166666666667,NA,01/04/2019,17.78,12.44,7.72,12.6466666666667,NA,01/04/2019,-2.6,-2.6,-2.63,-2.61,NA,Male,B6xBXD61,Ntg,6% Extruded,2018-10-30,3105,66,2.16,2
9641,2019-01-04,NA,1/4/2019,180,180,180,180,1-DNM 2-DNM 3-DNM,01/04/2019,8.28,12.57,15.56,12.1366666666667,NA,01/04/2019,-2.58,-3,-2.25,-2.61,NA,Female,B6xBXD61,5XFAD,45% HFD,2018-10-23,3053,73,2.39,2
10165,2019-01-04,NA,1/4/2019,21.63,7.25,9.03,12.6366666666667,NA,01/04/2019,5.5,3.81,15,8.10333333333333,NA,01/04/2019,-2.44,-3.11,-2.85,-2.8,NA,Female,B6xBXD124,Ntg,45% HFD,2018-11-13,3138,52,1.7,2
7912,2019-01-04,NA,1/4/2019,180,180,11.43,123.81,"1-DNM, moved back and forth 2-DNM, moved back and forth 3-ledge",01/04/2019,15.31,8.75,8.5,10.8533333333333,NA,01/04/2019,-4.15,-4.32,-4.19,-4.22,NA,Male,B6xBXD14,Ntg,45% HFD,2018-08-07,2610,150,4.92,4
9653,2019-01-04,NA,1/4/2019,115.19,12.47,61.9,63.1866666666667,1-ledge 3-ledge,01/04/2019,8.25,13,12.1,11.1166666666667,NA,01/04/2019,-2.96,-3.37,-3.1,-3.14333333333333,NA,Male,B6xBXD61,Ntg,6% Extruded,2018-10-30,3105,66,2.16,2
9640,2019-01-04,NA,1/4/2019,117.65,8.79,180,102.146666666667,3-DNM,01/04/2019,5.53,8.38,9,7.63666666666667,NA,01/04/2019,-2.48,-3.65,-2.9,-3.01,NA,Female,B6xBXD61,Ntg,45% HFD,2018-10-23,3053,73,2.39,2
10170,2019-01-04,NA,1/4/2019,180,180,180,180,1-DNM,01/04/2019,6,6.22,12.28,8.16666666666667,NA,01/04/2019,-2.64,-3.25,-2.37,-2.75333333333333,NA,Female,B6xBXD124,5XFAD,45% HFD,2018-11-13,3138,52,1.7,2
9709,2019-01-04,NA,1/4/2019,7.13,180,180,122.376666666667,2-DNM 3-DNM,01/04/2019,19,46.28,44.44,36.5733333333333,NA,01/04/2019,-1.81,-2.51,-2.89,-2.40333333333333,NA,Female,B6xBXD75,5XFAD,6% Extruded,2018-10-23,3066,73,2.39,2
9642,2019-01-04,NA,1/4/2019,11.87,98.59,3.28,37.9133333333333,NA,01/04/2019,4.03,4.75,8.41,5.73,NA,01/04/2019,-3.06,-2.66,-2.92,-2.88,NA,Female,B6xBXD61,Ntg,45% HFD,2018-10-23,3053,73,2.39,2
9654,2019-01-04,NA,1/4/2019,5.03,20.2,16.5,13.91,NA,01/04/2019,4.5,5.06,15.79,8.45,NA,01/04/2019,-3.05,-3.03,-3.56,-3.21333333333333,NA,Male,B6xBXD61,5XFAD,6% Extruded,2018-10-30,3105,66,2.16,2
9971,2019-01-04,NA,1/4/2019,26.85,8.72,22.75,19.44,NA,01/04/2019,7.5,6.97,14,9.49,NA,01/04/2019,-3.28,-3.04,-3.07,-3.13,NA,Female,B6xBXD68,Ntg,6% Extruded,2018-11-06,3107,59,1.93,2
9779,2019-01-04,NA,1/4/2019,180,20.78,7.93,69.57,1-DNM,01/04/2019,2.57,3.28,4.69,3.51333333333333,NA,01/04/2019,-2.67,-2.78,-3.26,-2.90333333333333,NA,Female,B6xBXD113,5XFAD,6% Extruded,2018-10-23,3072,73,2.39,2
9732,2019-01-04,NA,1/4/2019,48.4,8.18,180,78.86,3-DNM moved back and forth,01/04/2019,16.03,4.5,12.88,11.1366666666667,NA,01/04/2019,-3.54,-2.75,-2.31,-2.86666666666667,NA,Female,B6xBXD99,Ntg,6% Extruded,2018-10-23,3071,73,2.39,2
9639,2019-01-04,NA,1/4/2019,62,130.37,180,124.123333333333,3-DNM,01/04/2019,24.16,5.28,6.19,11.8766666666667,NA,01/04/2019,-4.02,-3.21,-2.89,-3.37333333333333,NA,Female,B6xBXD61,Ntg,45% HFD,2018-10-23,3053,73,2.39,2
7910,2019-01-04,NA,1/4/2019,180,180,180,180,1-DNM 2-DNM 3-DNM,01/04/2019,5.72,10.03,7.44,7.73,NA,01/04/2019,-3.1,-3.29,-2.94,-3.11,NA,Male,B6xBXD14,5XFAD,45% HFD,2018-08-07,2610,150,4.92,4
7913,2019-01-04,NA,1/4/2019,95.25,180,34.72,103.323333333333,1-ledge,01/04/2019,6.25,4.25,6.32,5.60666666666667,NA,01/04/2019,-3.06,-3.53,-3.04,-3.21,NA,Male,B6xBXD14,Ntg,45% HFD,2018-08-07,2610,150,4.92,4
9705,2019-01-04,NA,1/4/2019,157.22,19.69,4.69,60.5333333333333,1-ledge,01/04/2019,8.22,5.59,6.94,6.91666666666667,NA,01/04/2019,-2.69,-1.84,-3.12,-2.55,NA,Female,B6xBXD75,Ntg,6% Extruded,2018-10-23,3066,73,2.39,2
9778,2019-01-04,NA,1/4/2019,44.56,11.03,42.34,32.6433333333333,2-ledge,01/04/2019,12.31,14.5,5.59,10.8,NA,01/04/2019,-2.75,-3.52,-2.84,-3.03666666666667,NA,Female,B6xBXD113,Ntg,6% Extruded,2018-10-23,3072,73,2.39,2
7928,2019-01-04,NA,1/4/2019,32.94,15.97,180,76.3033333333333,3-DNM,01/04/2019,46.97,61.22,148.65,85.6133333333333,NA,01/04/2019,-4.06,-3.74,-2.97,-3.59,NA,Female,B6xBXD113,Ntg,6% Extruded,2018-08-07,2614,150,4.92,4
7927,2019-01-04,NA,1/4/2019,5.69,20.59,23.13,16.47,3-ledge,01/04/2019,13.28,19.46,18.38,17.04,NA,01/04/2019,-3.77,-2.39,-2.67,-2.94333333333333,NA,Female,B6xBXD113,5XFAD,6% Extruded,2018-08-07,2614,150,4.92,4
9649,2019-01-04,NA,1/4/2019,12.5,3.28,2.16,5.98,NA,01/04/2019,2.71,6.28,11.5,6.83,NA,01/04/2019,-2.36,-2.49,-2.86,-2.57,NA,Female,B6xBXD61,5XFAD,45% HFD,2018-10-30,3104,66,2.16,2
9703,2019-01-04,NA,1/4/2019,10.5,73.25,57.82,47.19,NA,01/04/2019,3.31,19.03,7.97,10.1033333333333,NA,01/04/2019,-2.77,-3.98,-3.39,-3.38,NA,Female,B6xBXD75,Ntg,6% Extruded,2018-10-23,3066,73,2.39,2
9648,2019-01-04,NA,1/4/2019,5.44,4.37,9.4,6.40333333333333,3-ledge,01/04/2019,4.85,20.13,7.75,10.91,NA,01/04/2019,-2.76,-4.02,-2.77,-3.18333333333333,NA,Female,B6xBXD61,5XFAD,45% HFD,2018-10-30,3104,66,2.16,2
9734,2019-01-04,NA,1/4/2019,33.63,11.25,13.44,19.44,3-ledge,01/04/2019,7.5,6.1,15.06,9.55333333333333,NA,01/04/2019,-2.58,-2.39,-3.52,-2.83,NA,Female,B6xBXD99,Ntg,6% Extruded,2018-10-23,3071,73,2.39,2
